week,state,tv_spend,search_spend
2022-10-16,Pennsylvania,6430.31,1607.58
2022-10-23,Pennsylvania,6430.31,1607.58
2022-10-30,Pennsylvania,6430.31,1607.58
2022-11-06,Pennsylvania,6430.31,1607.58
2022-11-13,Pennsylvania,6430.31,1607.58
2022-11-20,Pennsylvania,6521.6,1849.45
2022-11-27,Pennsylvania,8283.68,1607.58
2022-12-04,Pennsylvania,7760.83,2236.24
2022-12-11,Pennsylvania,6461.06,2456.35
2022-12-18,Pennsylvania,8616.32,2003.4
2022-12-25,Pennsylvania,7632.45,2332.99
2023-01-01,Pennsylvania,6430.31,1819.61
2023-01-08,Pennsylvania,6430.31,3344.82
2023-01-15,Pennsylvania,6430.31,4056.02
2023-01-22,Pennsylvania,6430.31,5210.04
2023-01-29,Pennsylvania,6430.31,3080.95
2023-02-05,Pennsylvania,6430.31,2465.62
2023-02-12,Pennsylvania,6430.31,3928.34
2023-02-19,Pennsylvania,6430.31,3265.25
2023-02-26,Pennsylvania,6430.31,1836.27
2023-03-05,Pennsylvania,6430.31,1607.58
2023-03-12,Pennsylvania,6430.31,1607.58
2023-03-19,Pennsylvania,7218.15,1607.58
2023-03-26,Pennsylvania,6959.33,2172.89
2023-04-02,Pennsylvania,6430.31,2173.77
2023-04-09,Pennsylvania,6514.15,1607.58
2023-04-16,Pennsylvania,6430.31,3934.21
2023-04-23,Pennsylvania,6430.31,2305.77
2023-04-30,Pennsylvania,6430.31,1607.58
2023-05-07,Pennsylvania,6430.31,1889.77
2023-05-14,Pennsylvania,6430.31,2894.24
2023-05-21,Pennsylvania,6430.31,2579.9
2023-05-28,Pennsylvania,6430.31,4235.74
2023-06-04,Pennsylvania,6430.31,3584.09
2023-06-11,Pennsylvania,6430.31,2326.79
2023-06-18,Pennsylvania,6430.31,1658.57
2023-06-25,Pennsylvania,6430.31,1702.4
2023-07-02,Pennsylvania,6450.04,2183.74
2023-07-09,Pennsylvania,6647.06,2533.7
2023-07-16,Pennsylvania,6882.73,3674.49
2023-07-23,Pennsylvania,6430.31,2505.72
2023-07-30,Pennsylvania,6430.31,1607.58
2023-08-06,Pennsylvania,6430.31,1607.58
2023-08-13,Pennsylvania,6430.31,1607.58
2023-08-20,Pennsylvania,6430.31,1607.58
2023-08-27,Pennsylvania,6625.47,2559.9
2023-09-03,Pennsylvania,6430.31,1607.58
2023-09-10,Pennsylvania,6430.31,1607.58
2023-09-17,Pennsylvania,6430.31,1607.58
2023-09-24,Pennsylvania,6430.31,1607.58
2023-10-01,Pennsylvania,6430.31,1607.58
2023-10-08,Pennsylvania,6430.31,1683.67
2023-10-15,Pennsylvania,6430.31,1607.58
2023-10-22,Pennsylvania,6494.24,1607.58
2023-10-29,Pennsylvania,6607.43,2047.84
2023-11-05,Pennsylvania,6430.31,1607.58
2023-11-12,Pennsylvania,6430.31,1607.58
2023-11-19,Pennsylvania,6430.31,1607.58
2023-11-26,Pennsylvania,6430.31,1607.58
2023-12-03,Pennsylvania,6984.42,5102.35
2023-12-10,Pennsylvania,7834.58,3502.5
2023-12-17,Pennsylvania,8052.12,5478.22
2023-12-24,Pennsylvania,9072.75,4833.92
2023-12-31,Pennsylvania,10391.9,4472.08
2020-01-12,Rhode Island,7364.55,3730.94
2020-01-19,Rhode Island,7434.45,4437.37
2020-01-26,Rhode Island,7237.96,3131.97
2020-02-02,Rhode Island,7870.12,4124.72
2020-02-09,Rhode Island,8685.16,3331.87
2020-02-16,Rhode Island,6846.63,4670.5
2020-02-23,Rhode Island,6201.26,3380.14
2020-03-01,Rhode Island,5102.9,3080.2
2020-03-08,Rhode Island,4209.64,2204.84
2020-03-15,Rhode Island,4897.77,2089.9
2020-03-22,Rhode Island,4185.11,2022.16
2020-03-29,Rhode Island,4551.13,2285.42
2020-04-05,Rhode Island,4739.9,1819.81
2020-04-12,Rhode Island,4784.78,2288.42
2020-04-19,Rhode Island,4165.02,2289.24
2020-04-26,Rhode Island,3622.26,2698.85
2020-05-03,Rhode Island,2958.27,2422.63
2020-05-10,Rhode Island,2907.26,2505.02
2020-05-17,Rhode Island,2907.26,2055.2
2020-05-24,Rhode Island,2907.26,2911.74
2020-05-31,Rhode Island,2997.18,2867.95
2020-06-07,Rhode Island,2907.26,2446.52
2020-06-14,Rhode Island,2907.26,2173.09
2020-06-21,Rhode Island,2907.26,2379.72
2020-06-28,Rhode Island,2907.26,1456.39
2020-07-05,Rhode Island,3278.42,1672.34
2020-07-12,Rhode Island,3521.43,912.03
2020-07-19,Rhode Island,3297.78,726.81
2020-07-26,Rhode Island,3554.91,1106.85
2020-08-02,Rhode Island,2907.26,1122.88
2020-08-09,Rhode Island,2907.26,1364.26
2020-08-16,Rhode Island,2907.26,1125.72
2020-08-23,Rhode Island,2907.26,965.23
2020-08-30,Rhode Island,2907.26,2396.78
2020-09-06,Rhode Island,2907.26,2872.67
2020-09-13,Rhode Island,3585.7,2886.64
2020-09-20,Rhode Island,4147.89,2913.11
2020-09-27,Rhode Island,4635.54,2272.46
2020-10-04,Rhode Island,5376.58,2785.11
2020-10-11,Rhode Island,4762.24,2445.54
2020-10-18,Rhode Island,4677.89,2001.54
2020-10-25,Rhode Island,4998.51,2780.53
2020-11-01,Rhode Island,5714.04,3952.71
2020-11-08,Rhode Island,4534.77,3276.52
2020-11-15,Rhode Island,4861.93,3710.66
2020-11-22,Rhode Island,5409.19,2124.49
2020-11-29,Rhode Island,7415.28,1397.23
2020-12-06,Rhode Island,9334.66,1009.77
2020-12-13,Rhode Island,10667.82,1191.97
2020-12-20,Rhode Island,12695.81,1004.95
2020-12-27,Rhode Island,15288.43,726.81
2021-01-03,Rhode Island,15075.28,726.81
2021-01-10,Rhode Island,14194.37,726.81
2021-01-17,Rhode Island,13931.64,726.81
2021-01-24,Rhode Island,13570.73,925.19
2021-01-31,Rhode Island,13447.42,1204.18
2021-02-07,Rhode Island,14663.55,1264.61
2021-02-14,Rhode Island,16013.69,1091.72
2021-02-21,Rhode Island,13603.45,726.81
2021-02-28,Rhode Island,11844.71,726.81
2021-03-07,Rhode Island,9737.54,1266.64
2021-03-14,Rhode Island,8779.62,893.13
2021-03-21,Rhode Island,8987.89,726.81
2021-03-28,Rhode Island,9310.17,1032.61
2021-04-04,Rhode Island,9863.07,726.81
2021-04-11,Rhode Island,10373.71,773.72
2021-04-18,Rhode Island,8367.19,726.81
2021-04-25,Rhode Island,7446.0,983.53
2021-05-02,Rhode Island,6140.06,731.66
2021-05-09,Rhode Island,5289.56,726.81
2021-05-16,Rhode Island,4331.63,726.81
2021-05-23,Rhode Island,4456.93,1537.69
2021-05-30,Rhode Island,4831.03,953.14
2021-06-06,Rhode Island,4161.44,757.29
2021-06-13,Rhode Island,3225.75,1590.58
2021-06-20,Rhode Island,2907.26,1748.68
2021-06-27,Rhode Island,2907.26,1442.21
2021-07-04,Rhode Island,4376.96,726.81
2021-07-11,Rhode Island,5090.46,1556.94
2021-07-18,Rhode Island,5940.8,1268.64
2021-07-25,Rhode Island,6782.91,1479.96
2021-08-01,Rhode Island,5848.06,2241.62
2021-08-08,Rhode Island,5276.68,839.89
2021-08-15,Rhode Island,3851.31,1168.95
2021-08-22,Rhode Island,3477.06,1304.77
2021-08-29,Rhode Island,2907.26,3215.08
2021-09-05,Rhode Island,3202.4,2701.8
2021-09-12,Rhode Island,3373.94,3355.82
2021-09-19,Rhode Island,3608.09,1991.93
2021-09-26,Rhode Island,4068.89,2434.11
2021-10-03,Rhode Island,4036.9,2781.92
2021-10-10,Rhode Island,4376.9,2881.48
2021-10-17,Rhode Island,4202.84,1653.97
2021-10-24,Rhode Island,3921.22,2387.62
2021-10-31,Rhode Island,4606.11,2795.14
2021-11-07,Rhode Island,3911.86,2525.36
2021-11-14,Rhode Island,3433.37,1795.07
2021-11-21,Rhode Island,4145.59,1145.09
2021-11-28,Rhode Island,4737.12,726.81
2021-12-05,Rhode Island,5376.94,1125.99
2021-12-12,Rhode Island,5921.13,1040.22
2021-12-19,Rhode Island,6940.96,1238.87
2021-12-26,Rhode Island,8944.93,726.81
2022-01-02,Rhode Island,8541.42,726.81
2022-01-09,Rhode Island,8697.86,726.81
2022-01-16,Rhode Island,9339.55,827.59
2022-01-23,Rhode Island,9398.1,1140.09
2022-01-30,Rhode Island,9031.66,740.46
2022-02-06,Rhode Island,10462.73,726.81
2022-02-13,Rhode Island,11116.18,1364.54
2022-02-20,Rhode Island,9861.78,1715.5
2022-02-27,Rhode Island,7872.33,1864.87
2022-03-06,Rhode Island,6566.62,1265.96
2022-03-13,Rhode Island,5484.96,1152.68
2022-03-20,Rhode Island,6215.33,2551.26
2022-03-27,Rhode Island,6871.53,3507.15
2022-04-03,Rhode Island,7277.66,2472.67
2022-04-10,Rhode Island,7309.37,1156.02
2022-04-17,Rhode Island,6273.46,2218.86
2022-04-24,Rhode Island,5760.7,2620.92
2022-05-01,Rhode Island,4945.97,2252.81
2022-05-08,Rhode Island,4044.58,1761.06
2022-05-15,Rhode Island,3667.76,2001.04
2022-05-22,Rhode Island,3653.92,1720.84
2022-05-29,Rhode Island,3724.88,2005.5
2022-06-05,Rhode Island,3778.77,1670.24
2022-06-12,Rhode Island,3591.35,1100.88
2022-06-19,Rhode Island,2907.26,726.81
2022-06-26,Rhode Island,2907.26,825.55
2022-07-03,Rhode Island,3200.57,726.81
2022-07-10,Rhode Island,3312.77,789.37
2022-07-17,Rhode Island,3374.57,726.81
2022-07-24,Rhode Island,3362.83,726.81
2022-07-31,Rhode Island,4401.81,726.81
2022-08-07,Rhode Island,3889.58,726.81
2022-08-14,Rhode Island,3752.93,832.76
2022-08-21,Rhode Island,3282.41,787.42
2022-08-28,Rhode Island,2907.26,726.81
2022-09-04,Rhode Island,3622.3,726.81
2022-09-11,Rhode Island,4202.87,726.81
2022-09-18,Rhode Island,4000.48,1786.82
2022-09-25,Rhode Island,4234.15,1703.54
2022-10-02,Rhode Island,4340.12,972.84
2022-10-09,Rhode Island,4245.32,885.06
2022-10-16,Rhode Island,4475.54,726.81
2022-10-23,Rhode Island,4737.05,726.81
2022-10-30,Rhode Island,5289.66,726.81
2022-11-06,Rhode Island,4808.68,1281.95
2022-11-13,Rhode Island,4456.04,1930.38
2022-11-20,Rhode Island,5097.13,2260.85
2022-11-27,Rhode Island,6621.4,1518.25
2022-12-04,Rhode Island,7952.75,1062.53
2022-12-11,Rhode Island,9269.73,1825.85
2022-12-18,Rhode Island,10685.34,2133.72
2022-12-25,Rhode Island,12706.01,1590.99
2023-01-01,Rhode Island,12304.69,1429.99
2023-01-08,Rhode Island,11486.88,1204.25
2023-01-15,Rhode Island,11264.04,920.95
2023-01-22,Rhode Island,10375.94,726.81
2023-01-29,Rhode Island,9945.26,726.81
2023-02-05,Rhode Island,11470.13,726.81
2023-02-12,Rhode Island,12127.49,908.3
2023-02-19,Rhode Island,10114.79,939.99
2023-02-26,Rhode Island,8748.95,726.81
2023-03-05,Rhode Island,6744.53,726.81
2023-03-12,Rhode Island,5751.72,726.81
2023-03-19,Rhode Island,6430.85,2656.55
2023-03-26,Rhode Island,6658.36,2424.26
2023-04-02,Rhode Island,7240.29,1735.46
2023-04-09,Rhode Island,7532.69,2340.81
2023-04-16,Rhode Island,6923.62,1955.14
2023-04-23,Rhode Island,6290.71,1848.54
2023-04-30,Rhode Island,5627.33,954.31
2023-05-07,Rhode Island,4455.63,1323.81
2023-05-14,Rhode Island,3525.19,836.92
2023-05-21,Rhode Island,3367.94,911.42
2023-05-28,Rhode Island,3650.37,726.81
2023-06-04,Rhode Island,3773.71,726.81
2023-06-11,Rhode Island,3479.6,1313.95
2023-06-18,Rhode Island,3399.04,726.81
2023-06-25,Rhode Island,3299.78,726.81
2023-07-02,Rhode Island,3582.44,726.81
2023-07-09,Rhode Island,3123.85,726.81
2023-07-16,Rhode Island,3442.92,726.81
2023-07-23,Rhode Island,3618.66,726.81
2023-07-30,Rhode Island,4235.25,726.81
2023-08-06,Rhode Island,3597.68,1067.92
2023-08-13,Rhode Island,2907.26,1273.03
2023-08-20,Rhode Island,2907.26,1755.02
2023-08-27,Rhode Island,2932.4,906.97
2023-09-03,Rhode Island,2924.79,726.81
2023-09-10,Rhode Island,3292.01,1575.32
2023-09-17,Rhode Island,3082.6,1317.0
2023-09-24,Rhode Island,3547.47,906.8
2023-10-01,Rhode Island,3772.88,726.81
2023-10-08,Rhode Island,3619.26,1211.33
2023-10-15,Rhode Island,3718.16,1347.23
2023-10-22,Rhode Island,4078.92,726.81
2023-10-29,Rhode Island,3671.9,1536.75
2023-11-05,Rhode Island,4490.29,1077.49
2023-11-12,Rhode Island,3374.82,819.22
2023-11-19,Rhode Island,4607.43,726.81
2023-11-26,Rhode Island,5623.59,1000.22
2023-12-03,Rhode Island,5567.42,792.72
2023-12-10,Rhode Island,7246.1,1128.17
2023-12-17,Rhode Island,8736.13,726.81
2023-12-24,Rhode Island,10295.56,860.41
2023-12-31,Rhode Island,11944.39,778.13
2020-01-12,South Carolina,11663.5,4244.6
2020-01-19,South Carolina,10139.02,5742.31
2020-01-26,South Carolina,8941.24,4192.36
2020-02-02,South Carolina,9231.19,4462.91
2020-02-09,South Carolina,9138.77,3859.27
2020-02-16,South Carolina,6880.03,3262.4
2020-02-23,South Carolina,5174.59,4027.66
2020-03-01,South Carolina,5174.59,1966.4
2020-03-08,South Carolina,5174.59,4666.75
2020-03-15,South Carolina,5174.59,7142.37
2020-03-22,South Carolina,6097.64,5229.21
2020-03-29,South Carolina,5793.07,4791.65
2020-04-05,South Carolina,5743.4,5295.45
2020-04-12,South Carolina,5174.59,4301.87
2020-04-19,South Carolina,5174.59,4295.13
2020-04-26,South Carolina,5174.59,3946.01
2020-05-03,South Carolina,5174.59,4064.74
2020-05-10,South Carolina,5174.59,2548.62
2020-05-17,South Carolina,5174.59,2138.35
2020-05-24,South Carolina,5174.59,2393.88
2020-05-31,South Carolina,5174.59,2229.33
2020-06-07,South Carolina,5174.59,2583.67
2020-06-14,South Carolina,5174.59,3384.38
2020-06-21,South Carolina,5174.59,2432.28
2020-06-28,South Carolina,5174.59,1879.95
2020-07-05,South Carolina,5174.59,2537.26
2020-07-12,South Carolina,5174.59,2355.69
2020-07-19,South Carolina,5174.59,2145.47
2020-07-26,South Carolina,5174.59,2491.91
2020-08-02,South Carolina,5174.59,1293.65
2020-08-09,South Carolina,5174.59,1293.65
2020-08-16,South Carolina,5174.59,1293.65
2020-08-23,South Carolina,5174.59,1293.65
2020-08-30,South Carolina,5174.59,1293.65
2020-09-06,South Carolina,5174.59,1610.14
2020-09-13,South Carolina,5174.59,1752.13
2020-09-20,South Carolina,6435.28,1293.65
2020-09-27,South Carolina,6586.6,1293.65
2020-10-04,South Carolina,5390.04,1293.65
2020-10-11,South Carolina,5174.59,1408.65
2020-10-18,South Carolina,5721.28,1491.26
2020-10-25,South Carolina,5793.77,1293.65
2020-11-01,South Carolina,5839.82,2655.07
2020-11-08,South Carolina,5174.59,2690.5
2020-11-15,South Carolina,5191.26,1293.65
2020-11-22,South Carolina,5174.59,1293.65
2020-11-29,South Carolina,5469.14,1293.65
2020-12-06,South Carolina,6394.74,2800.68
2020-12-13,South Carolina,5922.02,1293.65
2020-12-20,South Carolina,6757.77,3198.01
2020-12-27,South Carolina,7605.78,3724.07
2021-01-03,South Carolina,7388.38,3981.29
2021-01-10,South Carolina,6047.35,2062.32
2021-01-17,South Carolina,5174.59,1486.36
2021-01-24,South Carolina,5683.09,2991.29
2021-01-31,South Carolina,5174.59,2383.38
2021-02-07,South Carolina,5174.59,1293.65
2021-02-14,South Carolina,5270.01,1293.65
2021-02-21,South Carolina,5174.59,2707.38
2021-02-28,South Carolina,5174.59,3819.26
2021-03-07,South Carolina,5174.59,6799.93
2021-03-14,South Carolina,5174.59,6388.95
2021-03-21,South Carolina,5359.51,4888.04
2021-03-28,South Carolina,5174.59,1338.03
2021-04-04,South Carolina,5174.59,1293.65
2021-04-11,South Carolina,5174.59,2054.61
2021-04-18,South Carolina,5174.59,1894.37
2021-04-25,South Carolina,5174.59,1886.48
2021-05-02,South Carolina,5174.59,1293.65
2021-05-09,South Carolina,5174.59,1293.65
2021-05-16,South Carolina,5174.59,1293.65
2021-05-23,South Carolina,5174.59,1293.65
2021-05-30,South Carolina,5174.59,1293.65
2021-06-06,South Carolina,5174.59,1293.65
2021-06-13,South Carolina,5174.59,1369.65
2021-06-20,South Carolina,5174.59,2402.25
2021-06-27,South Carolina,5174.59,1734.11
2021-07-04,South Carolina,5327.24,1293.65
2021-07-11,South Carolina,5174.59,2890.41
2021-07-18,South Carolina,5174.59,1293.65
2021-07-25,South Carolina,5281.49,1293.65
2021-08-01,South Carolina,5174.59,1293.65
2021-08-08,South Carolina,5174.59,2786.65
2021-08-15,South Carolina,5174.59,2173.25
2021-08-22,South Carolina,5174.59,1293.65
2021-08-29,South Carolina,5174.59,1381.95
2021-09-05,South Carolina,5174.59,1293.65
2021-09-12,South Carolina,5174.59,1427.19
2021-09-19,South Carolina,5174.59,2229.1
2021-09-26,South Carolina,6321.08,2530.73
2021-10-03,South Carolina,6736.36,2425.63
2021-10-10,South Carolina,6222.64,1555.0
2021-10-17,South Carolina,6361.57,1293.65
2021-10-24,South Carolina,5900.39,1293.65
2021-10-31,South Carolina,5538.81,1581.53
2021-11-07,South Carolina,5174.59,1293.65
2021-11-14,South Carolina,5174.59,1293.65
2021-11-21,South Carolina,5583.89,1293.65
2021-11-28,South Carolina,5756.28,1293.65
2021-12-05,South Carolina,6298.92,2650.75
2021-12-12,South Carolina,6210.95,1293.65
2021-12-19,South Carolina,7505.82,1985.13
2021-12-26,South Carolina,7415.48,1293.65
2022-01-02,South Carolina,6245.23,1293.65
2022-01-09,South Carolina,6673.85,2019.19
2022-01-16,South Carolina,5683.29,1293.65
2022-01-23,South Carolina,5174.59,2698.84
2022-01-30,South Carolina,5174.59,2039.64
2022-02-06,South Carolina,5174.59,1293.65
2022-02-13,South Carolina,5174.59,1362.14
2022-02-20,South Carolina,5174.59,1293.65
2022-02-27,South Carolina,5174.59,1293.65
2022-03-06,South Carolina,5174.59,1293.65
2022-03-13,South Carolina,5174.59,1293.65
2022-03-20,South Carolina,5174.59,2869.58
2022-03-27,South Carolina,5407.2,3209.55
2022-04-03,South Carolina,6503.79,1293.65
2022-04-10,South Carolina,7371.99,1831.89
2022-04-17,South Carolina,5704.58,1603.15
2022-04-24,South Carolina,5174.59,2156.4
2022-05-01,South Carolina,5174.59,2414.94
2022-05-08,South Carolina,5174.59,1293.65
2022-05-15,South Carolina,5174.59,1293.65
2022-05-22,South Carolina,5397.87,2969.04
2022-05-29,South Carolina,5174.59,2928.51
2022-06-05,South Carolina,5174.59,3248.1
2022-06-12,South Carolina,5174.59,4090.69
2022-06-19,South Carolina,5174.59,5089.72
2022-06-26,South Carolina,5174.59,4679.8
2022-07-03,South Carolina,5598.04,2754.53
2022-07-10,South Carolina,6006.96,2200.88
2022-07-17,South Carolina,7646.41,3185.73
2022-07-24,South Carolina,7554.99,3785.41
2022-07-31,South Carolina,6991.66,3123.33
2022-08-07,South Carolina,5464.83,2851.79
2022-08-14,South Carolina,5174.59,3045.68
2022-08-21,South Carolina,5174.59,4693.01
2022-08-28,South Carolina,5174.59,8643.82
2022-09-04,South Carolina,5174.59,7241.74
2022-09-11,South Carolina,5174.59,6876.33
2022-09-18,South Carolina,6085.36,5940.84
2022-09-25,South Carolina,6601.36,5471.14
2022-10-02,South Carolina,6666.62,3901.71
2022-10-09,South Carolina,7668.92,1975.31
2022-10-16,South Carolina,7127.67,1303.06
2022-10-23,South Carolina,6700.76,1293.65
2022-10-30,South Carolina,6210.6,1293.65
2022-11-06,South Carolina,5174.59,2946.2
2022-11-13,South Carolina,5174.59,2507.18
2022-11-20,South Carolina,5174.59,3102.66
2022-11-27,South Carolina,5174.59,2493.38
2022-12-04,South Carolina,6653.4,2061.74
2022-12-11,South Carolina,8117.88,2016.4
2022-12-18,South Carolina,8692.98,1293.65
2022-12-25,South Carolina,9572.06,2119.12
2023-01-01,South Carolina,8490.05,2365.12
2023-01-08,South Carolina,6766.11,1369.78
2023-01-15,South Carolina,5174.59,1405.04
2023-01-22,South Carolina,5174.59,1293.65
2023-01-29,South Carolina,5739.63,2272.03
2023-02-05,South Carolina,5891.66,1827.75
2023-02-12,South Carolina,6227.72,2534.84
2023-02-19,South Carolina,5392.21,3024.19
2023-02-26,South Carolina,5174.59,2954.91
2023-03-05,South Carolina,5174.59,1293.65
2023-03-12,South Carolina,5174.59,1293.65
2023-03-19,South Carolina,5174.59,1293.65
2023-03-26,South Carolina,5174.59,1293.65
2023-04-02,South Carolina,5174.59,1293.65
2023-04-09,South Carolina,5174.59,1293.65
2023-04-16,South Carolina,5174.59,1606.78
2023-04-23,South Carolina,5174.59,1293.65
2023-04-30,South Carolina,5174.59,1889.9
2023-05-07,South Carolina,5174.59,1293.65
2023-05-14,South Carolina,5174.59,2781.02
2023-05-21,South Carolina,5174.59,1293.65
2023-05-28,South Carolina,5174.59,3024.77
2023-06-04,South Carolina,5205.67,3823.08
2023-06-11,South Carolina,5174.59,3136.88
2023-06-18,South Carolina,5174.59,2081.59
2023-06-25,South Carolina,5174.59,2235.99
2023-07-02,South Carolina,5687.45,2307.83
2023-07-09,South Carolina,6369.33,1996.61
2023-07-16,South Carolina,6504.24,1956.81
2023-07-23,South Carolina,6306.84,1305.73
2023-07-30,South Carolina,6202.87,2362.0
2023-08-06,South Carolina,5174.59,1293.65
2023-08-13,South Carolina,5174.59,1293.65
2023-08-20,South Carolina,5174.59,1293.65
2023-08-27,South Carolina,5174.59,1293.65
2023-09-03,South Carolina,5174.59,1293.65
2023-09-10,South Carolina,5174.59,1293.65
2023-09-17,South Carolina,5174.59,1293.65
2023-09-24,South Carolina,6650.52,1293.65
2023-10-01,South Carolina,6115.25,1293.65
2023-10-08,South Carolina,6048.18,2292.88
2023-10-15,South Carolina,5174.59,2024.98
2023-10-22,South Carolina,5174.59,1293.65
2023-10-29,South Carolina,6048.1,1293.65
2023-11-05,South Carolina,5174.59,1293.65
2023-11-12,South Carolina,5174.59,1293.65
2023-11-19,South Carolina,5973.58,1808.37
2023-11-26,South Carolina,6973.03,3656.73
2023-12-03,South Carolina,7144.25,1437.35
2023-12-10,South Carolina,9431.0,1321.08
2023-12-17,South Carolina,10202.95,1293.65
2023-12-24,South Carolina,12135.77,1293.65
2023-12-31,South Carolina,13613.1,1293.65
2020-01-12,South Dakota,5599.72,3384.53
2020-01-19,South Dakota,5540.2,4026.68
2020-01-26,South Dakota,5762.79,3234.56
2020-02-02,South Dakota,6028.7,3492.03
2020-02-09,South Dakota,6498.04,3470.62
2020-02-16,South Dakota,5903.19,2761.44
2020-02-23,South Dakota,4900.77,2116.44
2020-03-01,South Dakota,4409.1,1733.45
2020-03-08,South Dakota,3607.01,2519.76
2020-03-15,South Dakota,3728.47,2264.23
2020-03-22,South Dakota,4676.43,1120.78
2020-03-29,South Dakota,4947.32,651.7
2020-04-05,South Dakota,4984.77,651.7
2020-04-12,South Dakota,5065.7,812.9
2020-04-19,South Dakota,4416.69,651.7
2020-04-26,South Dakota,4053.84,663.59
2020-05-03,South Dakota,4199.22,651.7
2020-05-10,South Dakota,3419.17,651.7
2020-05-17,South Dakota,3230.44,651.7
2020-05-24,South Dakota,2946.56,1604.31
2020-05-31,South Dakota,3250.47,1861.48
2020-06-07,South Dakota,2853.17,2484.78
2020-06-14,South Dakota,2606.81,3227.16
2020-06-21,South Dakota,2606.81,4065.16
2020-06-28,South Dakota,2606.81,4127.92
2020-07-05,South Dakota,3216.11,4270.89
2020-07-12,South Dakota,3383.95,3516.74
2020-07-19,South Dakota,4232.27,3339.65
2020-07-26,South Dakota,4835.53,3144.52
2020-08-02,South Dakota,3857.82,2916.01
2020-08-09,South Dakota,3356.05,2577.33
2020-08-16,South Dakota,2866.84,2307.07
2020-08-23,South Dakota,2606.81,2642.17
2020-08-30,South Dakota,2606.81,2082.41
2020-09-06,South Dakota,2793.89,2183.93
2020-09-13,South Dakota,2911.33,2797.7
2020-09-20,South Dakota,2844.87,2452.87
2020-09-27,South Dakota,2744.17,1866.59
2020-10-04,South Dakota,2621.96,2558.54
2020-10-11,South Dakota,2606.81,2547.93
2020-10-18,South Dakota,2904.98,2683.15
2020-10-25,South Dakota,2856.04,3033.55
2020-11-01,South Dakota,2813.79,2944.45
2020-11-08,South Dakota,2688.71,2465.8
2020-11-15,South Dakota,3746.89,2555.84
2020-11-22,South Dakota,5172.54,2368.27
2020-11-29,South Dakota,5731.01,4074.18
2020-12-06,South Dakota,6979.59,2442.77
2020-12-13,South Dakota,8217.7,3135.24
2020-12-20,South Dakota,9551.13,3160.36
2020-12-27,South Dakota,11435.89,2765.09
2021-01-03,South Dakota,11213.46,2743.15
2021-01-10,South Dakota,10346.14,2678.79
2021-01-17,South Dakota,10126.56,2327.94
2021-01-24,South Dakota,9625.89,2242.95
2021-01-31,South Dakota,9711.52,3065.12
2021-02-07,South Dakota,10537.77,2937.17
2021-02-14,South Dakota,11510.22,2606.88
2021-02-21,South Dakota,9501.8,2129.48
2021-02-28,South Dakota,8490.01,2405.07
2021-03-07,South Dakota,6761.47,2686.22
2021-03-14,South Dakota,6100.16,3251.5
2021-03-21,South Dakota,6319.39,1982.1
2021-03-28,South Dakota,6791.98,1077.27
2021-04-04,South Dakota,7035.3,1103.63
2021-04-11,South Dakota,8149.86,651.7
2021-04-18,South Dakota,7065.52,651.7
2021-04-25,South Dakota,5652.12,651.7
2021-05-02,South Dakota,5299.63,651.7
2021-05-09,South Dakota,4328.86,651.7
2021-05-16,South Dakota,3803.75,1269.25
2021-05-23,South Dakota,3618.33,1897.21
2021-05-30,South Dakota,3895.7,1537.75
2021-06-06,South Dakota,3155.1,860.45
2021-06-13,South Dakota,2606.81,651.7
2021-06-20,South Dakota,2606.81,651.7
2021-06-27,South Dakota,2606.81,844.6
2021-07-04,South Dakota,2606.81,712.42
2021-07-11,South Dakota,2606.81,975.46
2021-07-18,South Dakota,2606.81,651.7
2021-07-25,South Dakota,3099.93,651.7
2021-08-01,South Dakota,2606.81,651.7
2021-08-08,South Dakota,2606.81,651.7
2021-08-15,South Dakota,2808.94,651.7
2021-08-22,South Dakota,2606.81,651.7
2021-08-29,South Dakota,2606.81,1075.37
2021-09-05,South Dakota,2973.74,940.42
2021-09-12,South Dakota,3475.85,689.06
2021-09-19,South Dakota,3518.23,1192.21
2021-09-26,South Dakota,3953.48,1387.38
2021-10-03,South Dakota,3882.3,1958.99
2021-10-10,South Dakota,4376.47,2381.44
2021-10-17,South Dakota,4226.74,2690.54
2021-10-24,South Dakota,4313.78,1875.06
2021-10-31,South Dakota,4283.19,1137.49
2021-11-07,South Dakota,3863.81,1067.27
2021-11-14,South Dakota,3185.75,763.21
2021-11-21,South Dakota,3528.8,1071.73
2021-11-28,South Dakota,4859.06,1082.52
2021-12-05,South Dakota,5372.97,651.7
2021-12-12,South Dakota,6507.91,651.7
2021-12-19,South Dakota,7669.59,651.7
2021-12-26,South Dakota,8572.95,994.1
2022-01-02,South Dakota,8557.69,1493.46
2022-01-09,South Dakota,8520.18,1417.18
2022-01-16,South Dakota,8225.16,948.89
2022-01-23,South Dakota,7106.96,1416.0
2022-01-30,South Dakota,6542.01,1687.71
2022-02-06,South Dakota,7617.8,1673.59
2022-02-13,South Dakota,8195.94,668.83
2022-02-20,South Dakota,7275.79,950.41
2022-02-27,South Dakota,6168.79,1008.98
2022-03-06,South Dakota,5434.69,651.7
2022-03-13,South Dakota,4591.55,651.7
2022-03-20,South Dakota,5077.82,651.7
2022-03-27,South Dakota,5295.87,900.92
2022-04-03,South Dakota,5208.39,1072.23
2022-04-10,South Dakota,5488.19,1316.14
