week,state,avg_temp,avg_employment,tv_spend,search_spend,y
2021-02-28,Massachusetts,29.8,0.9341,14193.17,2397.01,38622.48
2021-03-07,Massachusetts,38.7,0.9358,11406.58,1525.15,38707.84
2021-03-14,Massachusetts,32.6,0.9311,10107.97,1389.44,38758.59
2021-03-21,Massachusetts,50.0,0.9306,10789.58,1389.44,38590.59
2021-03-28,Massachusetts,42.4,0.9308,10521.76,1659.55,38779.28
2021-04-04,Massachusetts,50.4,0.9288,10355.37,1389.44,38550.64
2021-04-11,Massachusetts,44.4,0.9342,10487.21,1389.44,38636.12
2021-04-18,Massachusetts,48.9,0.9255,8675.55,1389.44,38620.15
2021-04-25,Massachusetts,50.5,0.9361,6723.98,1389.44,38618.57
2021-05-02,Massachusetts,51.6,0.9337,5757.67,2189.51,38682.53
2021-05-09,Massachusetts,55.1,0.9351,5557.77,1816.62,38566.69
2021-05-16,Massachusetts,66.8,0.9369,5557.77,3759.68,38444.14
2021-05-23,Massachusetts,63.5,0.9345,5998.01,3516.87,38397.75
2021-05-30,Massachusetts,62.0,0.9389,6436.39,1817.71,38520.87
2021-06-06,Massachusetts,72.8,0.9335,6057.53,1389.44,38310.19
2021-06-13,Massachusetts,67.4,0.9294,5557.77,1555.52,38342.56
2021-06-20,Massachusetts,69.8,0.9311,5557.77,1858.04,38376.04
2021-06-27,Massachusetts,74.3,0.9252,5557.77,1389.44,38372.99
2021-07-04,Massachusetts,68.6,0.9259,6370.18,1389.44,38391.05
2021-07-11,Massachusetts,71.2,0.9276,6888.53,2625.23,38460.54
2021-07-18,Massachusetts,69.5,0.9305,6874.96,2029.59,38443.66
2021-07-25,Massachusetts,69.4,0.9267,8950.94,1389.44,38518.75
2021-08-01,Massachusetts,68.8,0.9219,6983.65,4360.05,38498.25
2021-08-08,Massachusetts,77.2,0.9201,5588.28,2883.58,38494.16
2021-08-15,Massachusetts,73.0,0.9241,5557.77,1389.44,38416.33
2021-08-22,Massachusetts,74.9,0.9319,5557.77,1389.44,38464.83
2021-08-29,Massachusetts,66.8,0.927,5557.77,1389.44,38379.43
2021-09-05,Massachusetts,66.6,0.9266,5557.77,1389.44,38599.7
2021-09-12,Massachusetts,68.4,0.9212,5557.77,1389.44,38459.85
2021-09-19,Massachusetts,65.6,0.9193,5737.56,1389.44,38414.52
2021-09-26,Massachusetts,59.1,0.9204,5557.77,2641.9,38464.07
2021-10-03,Massachusetts,58.8,0.923,5557.77,1389.44,38469.55
2021-10-10,Massachusetts,62.6,0.9174,5557.77,1389.44,38542.4
2021-10-17,Massachusetts,56.0,0.9205,7056.93,1729.51,38563.87
2021-10-24,Massachusetts,49.3,0.9219,6713.7,2336.0,38568.55
2021-10-31,Massachusetts,45.4,0.9198,7527.31,2943.02,38576.08
2021-11-07,Massachusetts,47.6,0.9184,7309.21,2543.44,38696.49
2021-11-14,Massachusetts,41.9,0.9258,5845.51,1389.44,38748.38
2021-11-21,Massachusetts,37.9,0.9252,7545.99,2853.73,38783.72
2021-11-28,Massachusetts,35.0,0.9275,8601.76,4875.12,38773.88
2021-12-05,Massachusetts,37.1,0.9244,8132.13,4038.28,38737.99
2021-12-12,Massachusetts,42.8,0.9302,8993.77,1958.85,38785.67
2021-12-19,Massachusetts,29.4,0.9326,11292.96,1389.44,38881.58
2021-12-26,Massachusetts,37.5,0.9289,13954.64,1389.44,38730.55
2022-01-02,Massachusetts,29.2,0.9298,13787.39,2437.36,38788.3
2022-01-09,Massachusetts,23.7,0.9322,13526.62,3313.95,38772.35
2022-01-16,Massachusetts,24.2,0.9299,12827.55,3797.83,38661.98
2022-01-23,Massachusetts,23.2,0.9295,12018.61,3790.42,38671.52
2022-01-30,Massachusetts,23.8,0.9342,12001.45,1389.44,38768.46
2022-02-06,Massachusetts,32.7,0.9352,12347.64,1882.3,38703.24
2022-02-13,Massachusetts,29.9,0.9394,12342.79,2703.38,38727.76
2022-02-20,Massachusetts,32.3,0.9346,10247.93,1389.44,38682.77
2022-02-27,Massachusetts,24.7,0.935,8331.74,1389.44,38803.27
2022-03-06,Massachusetts,40.4,0.9369,5588.3,1389.44,38646.68
2022-03-13,Massachusetts,43.9,0.9354,5557.77,2214.38,38676.66
2022-03-20,Massachusetts,43.2,0.9413,5557.77,1405.36,38671.23
2022-03-27,Massachusetts,38.3,0.9455,5674.41,1565.2,38691.6
2022-04-03,Massachusetts,44.5,0.9389,5557.77,1389.44,38741.61
2022-04-10,Massachusetts,51.8,0.9381,6733.03,1389.44,38706.4
2022-04-17,Massachusetts,46.3,0.938,5557.77,3376.66,38807.27
2022-04-24,Massachusetts,46.5,0.9383,5557.77,3309.27,38684.99
2022-05-01,Massachusetts,51.2,0.9445,5557.77,4643.06,38573.32
2022-05-08,Massachusetts,56.4,0.9375,5557.77,2455.45,38540.49
2022-05-15,Massachusetts,64.3,0.938,5557.77,1389.44,38468.15
2022-05-22,Massachusetts,65.1,0.9362,5557.77,1389.44,38457.32
2022-05-29,Massachusetts,64.4,0.9409,5557.77,2077.32,38472.99
2022-06-05,Massachusetts,66.8,0.9374,5934.69,2573.9,38438.36
2022-06-12,Massachusetts,68.4,0.9343,5557.77,1889.78,38443.1
2022-06-19,Massachusetts,65.4,0.9352,5557.77,1494.82,38446.19
2022-06-26,Massachusetts,73.6,0.9426,5557.77,1389.44,38279.84
2022-07-03,Massachusetts,73.6,0.9348,5557.77,1942.42,38408.91
2022-07-10,Massachusetts,74.2,0.9351,5794.33,1851.32,38414.13
2022-07-17,Massachusetts,80.9,0.9352,6279.09,2640.53,38399.15
2022-07-24,Massachusetts,78.0,0.9392,6766.95,1389.44,38393.66
2022-07-31,Massachusetts,78.6,0.932,6364.76,2343.79,38416.97
2022-08-07,Massachusetts,76.5,0.9306,5557.77,3450.69,38450.5
2022-08-14,Massachusetts,72.5,0.9314,5557.77,5379.57,38443.55
2022-08-21,Massachusetts,72.6,0.9269,5557.77,4736.83,38469.61
2022-08-28,Massachusetts,71.1,0.9294,5557.77,5661.38,38441.21
2022-09-04,Massachusetts,66.3,0.9329,5557.77,3992.65,38473.54
2022-09-11,Massachusetts,64.3,0.9322,5814.88,3558.59,38320.76
2022-09-18,Massachusetts,60.9,0.9328,6319.08,2215.08,38426.54
2022-09-25,Massachusetts,57.0,0.9284,6939.26,2223.11,38446.43
2022-10-02,Massachusetts,54.6,0.9279,5557.77,1889.6,38532.53
2022-10-09,Massachusetts,55.9,0.9241,5831.75,2458.97,38576.25
2022-10-16,Massachusetts,50.8,0.9323,5909.96,2777.33,38569.24
2022-10-23,Massachusetts,54.0,0.933,5557.77,1798.36,38608.44
2022-10-30,Massachusetts,55.4,0.933,6237.05,2680.92,38605.52
2022-11-06,Massachusetts,56.5,0.9356,5557.77,2771.19,38592.44
2022-11-13,Massachusetts,38.2,0.9322,5557.77,1389.44,38772.56
2022-11-20,Massachusetts,36.8,0.9357,6842.73,1389.44,38781.66
2022-11-27,Massachusetts,41.6,0.9306,7575.09,3425.52,38721.3
2022-12-04,Massachusetts,39.5,0.9285,9770.12,3586.7,38757.99
2022-12-11,Massachusetts,31.5,0.9365,10989.29,2329.77,38872.24
2022-12-18,Massachusetts,30.2,0.9286,13031.6,1856.17,38805.23
2022-12-25,Massachusetts,33.1,0.9346,13813.27,1389.44,38751.71
2023-01-01,Massachusetts,39.3,0.9405,12879.88,1389.44,38626.99
2023-01-08,Massachusetts,33.4,0.9388,11407.35,1389.44,38760.52
2023-01-15,Massachusetts,34.0,0.9447,9877.39,1389.44,38598.15
2023-01-22,Massachusetts,34.1,0.9321,8324.32,1389.44,38549.85
2023-01-29,Massachusetts,26.2,0.9379,7820.87,1389.44,38714.42
2023-02-05,Massachusetts,36.9,0.9417,9244.68,1389.44,38569.1
2023-02-12,Massachusetts,40.4,0.9378,9672.55,1389.44,38642.58
2023-02-19,Massachusetts,33.0,0.9384,8288.81,1389.44,38579.94
2023-02-26,Massachusetts,31.9,0.9395,6426.56,2248.88,38744.37
2023-03-05,Massachusetts,34.5,0.9413,5557.77,3063.43,38743.86
2023-03-12,Massachusetts,37.3,0.9444,5557.77,2162.76,38715.46
2023-03-19,Massachusetts,40.6,0.9431,6594.82,1630.46,38599.7
2023-03-26,Massachusetts,41.2,0.9459,5929.48,1389.44,38635.38
2023-04-02,Massachusetts,45.0,0.948,6597.21,1663.72,38717.26
2023-04-09,Massachusetts,57.8,0.9479,7417.73,1985.32,38594.56
2023-04-16,Massachusetts,50.6,0.945,6550.46,2181.83,38693.45
2023-04-23,Massachusetts,48.3,0.9472,5932.87,1389.44,38664.03
2023-04-30,Massachusetts,50.2,0.9496,6278.66,1389.44,38631.43
2023-05-07,Massachusetts,61.5,0.947,5557.77,1595.8,38405.35
2023-05-14,Massachusetts,57.3,0.9514,5557.77,1389.44,38588.12
2023-05-21,Massachusetts,58.6,0.9489,5701.53,1389.44,38484.76
2023-05-28,Massachusetts,65.0,0.9512,5557.77,1389.44,38436.65
2023-06-04,Massachusetts,56.7,0.9362,7186.45,1389.44,38446.23
2023-06-11,Massachusetts,66.6,0.944,6258.56,1389.44,38352.91
2023-06-18,Massachusetts,64.1,0.9429,5557.77,1526.73,38529.42
2023-06-25,Massachusetts,70.6,0.9436,5557.77,1389.44,38456.19
2023-07-02,Massachusetts,74.1,0.9383,6314.39,2118.96,38438.32
2023-07-09,Massachusetts,74.2,0.942,5701.02,1660.55,38407.12
2023-07-16,Massachusetts,73.2,0.9355,6650.23,2728.06,38347.13
2023-07-23,Massachusetts,75.2,0.9422,6878.53,2566.71,38543.21
2023-07-30,Massachusetts,67.6,0.9388,7427.77,1389.44,38523.45
2023-08-06,Massachusetts,70.5,0.9363,6710.65,1600.44,38484.23
2023-08-13,Massachusetts,69.4,0.9393,5971.13,1389.44,38467.29
2023-08-20,Massachusetts,68.7,0.9383,5557.77,1389.44,38377.84
2023-08-27,Massachusetts,66.8,0.9413,5557.77,1389.44,38542.8
2023-09-03,Massachusetts,76.0,0.9329,5557.77,1743.16,38334.13
2023-09-10,Massachusetts,66.6,0.9357,5557.77,1389.44,38479.25
2023-09-17,Massachusetts,60.8,0.9387,6088.15,1389.44,38529.59
2023-09-24,Massachusetts,55.3,0.9372,5884.33,1389.44,38543.91
2023-10-01,Massachusetts,63.9,0.9366,7650.07,1415.64,38480.31
2023-10-08,Massachusetts,53.4,0.9388,7416.68,1389.44,38617.16
2023-10-15,Massachusetts,53.0,0.9344,7923.16,1437.71,38519.85
2023-10-22,Massachusetts,58.1,0.9338,8437.95,1604.71,38541.94
2023-10-29,Massachusetts,43.1,0.9375,9637.49,1389.44,38665.86
2023-11-05,Massachusetts,43.7,0.9364,9332.81,1389.44,38597.03
2023-11-12,Massachusetts,40.8,0.9403,8792.05,1389.44,38746.62
2023-11-19,Massachusetts,35.7,0.9382,10574.14,4225.03,38844.26
2023-11-26,Massachusetts,37.3,0.9353,12761.75,1651.41,38837.31
2023-12-03,Massachusetts,35.0,0.9408,14788.61,2708.08,38882.03
2023-12-10,Massachusetts,38.8,0.9372,18308.07,3829.0,38653.37
2023-12-17,Massachusetts,35.7,0.9429,21073.8,4115.49,38836.01
2023-12-24,Massachusetts,40.4,0.936,23089.64,4320.71,38693.45
2023-12-31,Massachusetts,31.4,0.9439,26788.86,4513.03,38819.21
2020-01-12,Alaska,-7.1,0.9656,4316.47,2704.67,44260.5
2020-01-19,Alaska,-9.1,0.9676,3936.7,2074.11,44247.54
2020-01-26,Alaska,-12.0,0.9674,3666.0,2320.91,44217.04
2020-02-02,Alaska,-0.3,0.9718,3787.11,1756.35,44225.35
2020-02-09,Alaska,-2.7,0.9692,3786.79,952.74,44225.34
2020-02-16,Alaska,-1.6,0.9728,2624.47,724.04,44146.94
2020-02-23,Alaska,-5.0,0.9685,2334.4,594.56,44129.6
2020-03-01,Alaska,-7.9,0.9741,2334.4,912.19,44308.75
2020-03-08,Alaska,-1.8,0.9736,2334.4,583.6,44293.26
2020-03-15,Alaska,9.6,0.9756,2334.4,636.01,44161.21
2020-03-22,Alaska,8.8,0.9826,2417.0,968.0,44189.5
2020-03-29,Alaska,0.7,0.9704,2774.76,997.28,44346.05
2020-04-05,Alaska,-3.3,0.9797,2591.96,667.9,44457.66
2020-04-12,Alaska,15.5,0.9731,2381.22,683.2,44197.39
2020-04-19,Alaska,14.5,0.9768,2334.4,649.51,44185.93
2020-04-26,Alaska,10.7,0.9818,2334.4,1433.19,44269.62
2020-05-03,Alaska,15.5,0.9777,2334.4,1331.4,44230.67
2020-05-10,Alaska,21.8,0.9746,2334.4,1460.69,44112.23
2020-05-17,Alaska,18.2,0.976,2334.4,1944.09,44241.6
2020-05-24,Alaska,18.9,0.9804,2334.4,1717.31,44169.06
2020-05-31,Alaska,21.1,0.9765,2336.87,1602.04,44072.22
2020-06-07,Alaska,25.6,0.9759,2334.4,1162.76,43971.52
2020-06-14,Alaska,25.2,0.9757,2334.4,698.83,44119.74
2020-06-21,Alaska,22.3,0.9739,2334.4,987.57,44139.8
2020-06-28,Alaska,28.2,0.9826,2334.4,583.6,44042.98
2020-07-05,Alaska,32.1,0.9733,2334.4,583.6,44051.11
2020-07-12,Alaska,29.9,0.9657,2334.4,665.63,44050.28
2020-07-19,Alaska,29.0,0.9726,2680.23,583.6,44113.79
2020-07-26,Alaska,30.5,0.9704,2529.58,583.6,44034.99
2020-08-02,Alaska,27.3,0.9701,2334.4,583.6,44058.39
2020-08-09,Alaska,27.4,0.9655,2334.4,583.6,44152.63
2020-08-16,Alaska,32.2,0.9678,2334.4,958.46,44122.91
2020-08-23,Alaska,24.8,0.97,2334.4,1141.91,44099.64
2020-08-30,Alaska,20.7,0.9714,2334.4,1793.24,44106.15
2020-09-06,Alaska,19.6,0.9618,2334.4,1303.58,44182.97
2020-09-13,Alaska,21.0,0.9647,2334.4,1190.67,44068.66
2020-09-20,Alaska,17.3,0.9646,2334.4,1748.04,44123.66
2020-09-27,Alaska,18.5,0.9643,2717.05,1662.66,44101.8
2020-10-04,Alaska,14.6,0.9705,2571.53,895.26,44067.04
2020-10-11,Alaska,7.8,0.9668,2609.83,1196.66,44201.81
2020-10-18,Alaska,5.4,0.9621,2334.4,1532.23,44221.08
2020-10-25,Alaska,0.2,0.9689,2334.4,583.6,44295.62
2020-11-01,Alaska,-7.6,0.9742,2615.4,583.6,44366.83
2020-11-08,Alaska,5.5,0.9712,2334.4,583.6,44383.2
2020-11-15,Alaska,5.7,0.9638,2638.45,583.6,44339.56
2020-11-22,Alaska,1.7,0.9672,2670.83,583.6,44327.09
2020-11-29,Alaska,-2.1,0.9728,2849.03,583.6,44369.59
2020-12-06,Alaska,3.6,0.9709,3173.52,583.6,44402.46
2020-12-13,Alaska,2.2,0.9746,3425.68,795.9,44360.49
2020-12-20,Alaska,1.8,0.9759,3580.04,583.6,44240.62
2020-12-27,Alaska,4.3,0.9711,3882.52,583.6,44300.92
2021-01-03,Alaska,2.6,0.9791,3384.61,583.6,44310.52
2021-01-10,Alaska,3.6,0.9698,3012.96,598.78,44284.47
2021-01-17,Alaska,7.1,0.9768,2677.72,892.3,44143.4
2021-01-24,Alaska,3.1,0.9794,2334.4,733.3,44154.6
2021-01-31,Alaska,-1.2,0.9767,2334.4,583.6,44149.46
2021-02-07,Alaska,-0.2,0.99,2334.4,583.6,44218.84
2021-02-14,Alaska,-2.7,0.9818,2334.4,583.6,44256.7
2021-02-21,Alaska,-4.1,0.9851,2334.4,583.6,44224.24
2021-02-28,Alaska,-4.9,0.9871,2334.4,583.6,44272.72
2021-03-07,Alaska,-2.0,0.99,2334.4,583.6,44184.23
2021-03-14,Alaska,-10.9,0.9867,2334.4,666.07,44450.3
2021-03-21,Alaska,-5.9,0.99,2334.4,620.64,44286.83
2021-03-28,Alaska,-1.5,0.99,2334.4,769.84,44370.35
2021-04-04,Alaska,-7.8,0.99,2855.83,901.49,44422.28
2021-04-11,Alaska,6.9,0.99,3131.49,1072.28,44308.57
2021-04-18,Alaska,19.4,0.99,2334.4,790.89,44213.32
2021-04-25,Alaska,13.4,0.99,2334.4,664.59,44192.53
2021-05-02,Alaska,11.4,0.99,2334.4,670.96,44225.61
2021-05-09,Alaska,14.9,0.99,2334.4,812.84,44246.49
2021-05-16,Alaska,15.4,0.99,2334.4,1422.87,44240.01
2021-05-23,Alaska,22.6,0.99,2334.4,1029.57,44086.04
2021-05-30,Alaska,19.8,0.99,2334.4,583.6,44036.98
2021-06-06,Alaska,21.8,0.9872,2334.4,910.84,44052.52
2021-06-13,Alaska,27.5,0.99,2334.4,844.99,44145.93
2021-06-20,Alaska,23.8,0.9857,2334.4,1031.99,44046.97
2021-06-27,Alaska,26.8,0.99,2334.4,583.6,44072.25
2021-07-04,Alaska,22.3,0.9888,2351.66,957.85,44195.87
2021-07-11,Alaska,31.4,0.9882,2552.54,583.6,44046.79
2021-07-18,Alaska,32.4,0.9858,2334.4,729.47,44070.34
2021-07-25,Alaska,29.9,0.9874,2412.88,758.19,44151.01
2021-08-01,Alaska,37.1,0.9817,2334.4,583.6,44143.83
2021-08-08,Alaska,23.5,0.9818,2334.4,1100.17,44129.11
2021-08-15,Alaska,24.7,0.9864,2334.4,1120.67,44223.3
2021-08-22,Alaska,25.0,0.9852,2334.4,621.49,44125.59
2021-08-29,Alaska,26.5,0.9823,2334.4,678.03,44067.46
2021-09-05,Alaska,22.5,0.9837,2933.66,1228.65,44141.69
2021-09-12,Alaska,16.2,0.9822,2426.94,583.6,44101.15
2021-09-19,Alaska,8.3,0.9841,2334.4,872.44,44232.39
2021-09-26,Alaska,4.7,0.9838,2715.45,583.6,44385.48
2021-10-03,Alaska,9.4,0.9784,2334.4,1524.26,44243.43
2021-10-10,Alaska,4.7,0.9795,2358.1,980.84,44224.46
2021-10-17,Alaska,9.3,0.9837,2334.4,986.01,44264.74
2021-10-24,Alaska,4.0,0.9836,2334.4,583.6,44219.64
2021-10-31,Alaska,8.4,0.982,2334.4,583.6,44211.45
2021-11-07,Alaska,-2.4,0.9841,2334.4,640.42,44346.07
2021-11-14,Alaska,-9.4,0.9879,2334.4,583.6,44425.53
2021-11-21,Alaska,-10.9,0.9826,2427.96,583.6,44371.51
2021-11-28,Alaska,-8.2,0.9863,2334.4,583.6,44408.56
2021-12-05,Alaska,-5.6,0.988,2890.51,583.6,44394.94
2021-12-12,Alaska,-6.4,0.9883,2961.35,583.6,44473.16
2021-12-19,Alaska,8.9,0.99,3427.06,1173.91,44202.71
2021-12-26,Alaska,6.9,0.99,3824.88,583.6,44187.64
2022-01-02,Alaska,-8.6,0.99,3087.54,583.6,44352.82
2022-01-09,Alaska,3.9,0.99,3159.93,583.6,44282.5
2022-01-16,Alaska,2.5,0.99,2941.85,674.86,44239.79
2022-01-23,Alaska,3.0,0.99,2672.65,633.26,44206.02
2022-01-30,Alaska,3.3,0.99,2804.15,583.6,44164.19
2022-02-06,Alaska,-5.0,0.99,2336.9,926.23,44273.68
2022-02-13,Alaska,4.3,0.99,2334.4,1018.8,44220.75
2022-02-20,Alaska,7.1,0.99,2334.4,662.32,44160.94
2022-02-27,Alaska,2.4,0.99,2334.4,583.6,44182.21
2022-03-06,Alaska,6.4,0.99,2334.4,661.69,44178.21
2022-03-13,Alaska,2.1,0.99,2334.4,779.29,44327.1
2022-03-20,Alaska,3.0,0.99,2334.4,1201.13,44223.61
2022-03-27,Alaska,4.5,0.99,2334.4,1570.04,44392.68
2022-04-03,Alaska,-0.3,0.99,2334.4,1749.49,44333.49
2022-04-10,Alaska,10.2,0.99,2694.98,1444.19,44298.17
2022-04-17,Alaska,4.2,0.99,2334.4,862.73,44357.74
2022-04-24,Alaska,11.2,0.99,2334.4,1112.85,44226.24
2022-05-01,Alaska,10.5,0.99,2334.4,1277.62,44227.09
2022-05-08,Alaska,9.4,0.99,2334.4,1438.17,44246.53
2022-05-15,Alaska,17.6,0.99,2334.4,1212.24,44117.91
2022-05-22,Alaska,22.8,0.99,2334.4,1100.84,44052.35
2022-05-29,Alaska,30.4,0.99,2334.4,1413.91,43989.15
2022-06-05,Alaska,28.0,0.99,2334.4,1404.35,44110.4
2022-06-12,Alaska,24.5,0.99,2334.4,1606.34,44096.54
2022-06-19,Alaska,30.4,0.99,2334.4,583.6,43999.37
2022-06-26,Alaska,33.3,0.99,2334.4,583.6,44072.64
2022-07-03,Alaska,31.0,0.99,2435.26,583.6,44024.27
2022-07-10,Alaska,31.8,0.99,2334.4,583.6,43974.28
2022-07-17,Alaska,23.3,0.99,2540.06,913.63,44185.92
2022-07-24,Alaska,27.0,0.99,2914.65,912.74,44218.52
2022-07-31,Alaska,29.0,0.99,2543.28,583.6,44155.88
2022-08-07,Alaska,26.0,0.99,2334.4,942.9,44057.88
2022-08-14,Alaska,23.2,0.99,2334.4,1125.6,44167.74
2022-08-21,Alaska,25.4,0.99,2334.4,1186.69,44129.55
2022-08-28,Alaska,22.4,0.99,2334.4,2283.6,44171.94
2022-09-04,Alaska,20.0,0.99,2593.81,2478.37,44113.83
2022-09-11,Alaska,19.2,0.99,2706.42,2775.91,44131.5
2022-09-18,Alaska,14.4,0.99,3089.38,2273.46,44101.42
2022-09-25,Alaska,13.4,0.99,2530.13,1697.73,44184.32
2022-10-02,Alaska,18.7,0.99,2334.4,1207.42,44064.14
2022-10-09,Alaska,4.1,0.99,2334.4,1374.56,44268.77
2022-10-16,Alaska,10.2,0.99,2334.4,1533.49,44176.03
2022-10-23,Alaska,0.6,0.99,2334.4,2061.59,44143.64
2022-10-30,Alaska,-5.5,0.99,2491.63,1216.71,44403.31
2022-11-06,Alaska,5.6,0.99,2334.4,861.87,44323.86
2022-11-13,Alaska,13.4,0.99,2334.4,583.6,44323.6
2022-11-20,Alaska,6.1,0.99,2461.71,779.37,44215.67
2022-11-27,Alaska,7.3,0.99,2585.87,1212.23,44282.77
2022-12-04,Alaska,1.2,0.99,2785.53,1081.79,44362.65
2022-12-11,Alaska,-1.5,0.99,2856.44,1138.33,44392.32
2022-12-18,Alaska,-5.3,0.99,3049.71,818.35,44298.93
2022-12-25,Alaska,6.0,0.99,3075.03,583.6,44285.07
2023-01-01,Alaska,3.3,0.99,3064.08,583.6,44227.54
2023-01-08,Alaska,3.8,0.99,2635.76,755.08,44133.54
2023-01-15,Alaska,4.0,0.99,2334.4,583.6,44163.47
2023-01-22,Alaska,8.2,0.99,2334.4,583.6,44177.96
2023-01-29,Alaska,5.6,0.99,2334.4,951.46,44072.02
2023-02-05,Alaska,-4.7,0.99,2334.4,1058.81,44269.98
2023-02-12,Alaska,-5.1,0.99,2480.11,1112.1,44263.25
2023-02-19,Alaska,0.3,0.99,2549.45,699.27,44211.56
2023-02-26,Alaska,-10.8,0.99,2334.4,1354.31,44246.96
2023-03-05,Alaska,16.2,0.99,2334.4,1212.98,44076.79
2023-03-12,Alaska,-5.3,0.99,2334.4,1788.35,44319.54
2023-03-19,Alaska,-1.7,0.99,2722.31,2686.4,44280.48
2023-03-26,Alaska,3.0,0.99,2683.71,2710.88,44303.96
2023-04-02,Alaska,-4.1,0.99,2603.54,2122.54,44430.06
2023-04-09,Alaska,-2.8,0.99,2334.4,1884.15,44365.41
2023-04-16,Alaska,8.6,0.99,2334.4,1969.79,44276.11
2023-04-23,Alaska,4.5,0.99,2334.4,2634.01,44296.03
2023-04-30,Alaska,6.3,0.99,2334.4,2243.49,44332.65
2023-05-07,Alaska,12.6,0.99,2334.4,1959.21,44281.55
2023-05-14,Alaska,16.9,0.99,2334.4,2035.26,44187.56
2023-05-21,Alaska,16.0,0.99,2334.4,2172.92,44163.67
2023-05-28,Alaska,16.6,0.99,2334.4,1137.32,44151.58
2023-06-04,Alaska,19.7,0.99,2334.4,790.75,44182.04
2023-06-11,Alaska,17.8,0.99,2334.4,583.6,44148.29
2023-06-18,Alaska,27.2,0.99,2334.4,1582.43,44139.55
2023-06-25,Alaska,21.8,0.99,2334.4,801.85,44093.91
2023-07-02,Alaska,22.5,0.99,2334.4,1122.82,44058.69
2023-07-09,Alaska,27.1,0.99,2456.73,583.6,44073.83
2023-07-16,Alaska,30.7,0.99,2506.03,583.6,44067.56
2023-07-23,Alaska,35.8,0.99,2877.89,583.6,44150.27
2023-07-30,Alaska,34.0,0.99,2786.29,682.81,44127.74
2023-08-06,Alaska,28.3,0.99,2334.4,1225.09,44103.85
2023-08-13,Alaska,26.6,0.99,2334.4,1153.45,44184.39
2023-08-20,Alaska,28.9,0.99,2334.4,1262.87,44111.08
2023-08-27,Alaska,24.6,0.99,2334.4,1019.54,44217.61
2023-09-03,Alaska,20.7,0.99,2334.4,1080.24,44133.23
2023-09-10,Alaska,16.1,0.99,2891.95,985.67,44092.76
2023-09-17,Alaska,12.7,0.99,2692.78,583.6,44173.47
2023-09-24,Alaska,9.6,0.99,2744.03,583.6,44182.21
2023-10-01,Alaska,11.9,0.99,2578.74,739.87,44114.67
2023-10-08,Alaska,7.7,0.99,2334.4,583.6,44247.59
2023-10-15,Alaska,5.6,0.99,2334.4,583.6,44316.47
2023-10-22,Alaska,14.4,0.99,2334.4,583.6,44140.03
2023-10-29,Alaska,13.7,0.99,2730.68,1178.6,44269.76
2023-11-05,Alaska,3.7,0.99,2820.59,616.49,44281.93
2023-11-12,Alaska,-1.0,0.99,2334.4,837.38,44361.29
2023-11-19,Alaska,5.2,0.99,2334.4,635.11,44320.01
2023-11-26,Alaska,6.0,0.99,2558.32,583.6,44322.33
2023-12-03,Alaska,-1.8,0.99,2348.8,583.6,44400.17
2023-12-10,Alaska,-5.1,0.99,2334.4,583.6,44337.27
2023-12-17,Alaska,-3.6,0.99,2724.68,583.6,44422.78
2023-12-24,Alaska,-4.5,0.99,2647.62,620.92,44365.74
2023-12-31,Alaska,-1.0,0.99,2427.21,583.6,44329.48
2020-01-12,Iowa,17.4,0.9232,10755.18,4676.71,42596.08
2020-01-19,Iowa,16.8,0.9243,9388.76,3008.4,42561.3
2020-01-26,Iowa,25.9,0.9203,7401.99,3372.12,42594.57
2020-02-02,Iowa,21.7,0.9275,8625.99,1260.55,42504.1
2020-02-09,Iowa,16.6,0.9339,8356.93,1155.97,42609.57
2020-02-16,Iowa,24.4,0.9345,6693.97,1553.0,42611.47
2020-02-23,Iowa,31.5,0.9286,5135.81,1109.66,42515.83
2020-03-01,Iowa,40.0,0.9334,4438.62,1109.66,42553.9
2020-03-08,Iowa,42.5,0.9374,4438.62,1109.66,42496.19
2020-03-15,Iowa,37.3,0.9358,4712.0,1109.66,42502.96
2020-03-22,Iowa,44.1,0.9362,4536.76,1109.66,42565.62
2020-03-29,Iowa,43.7,0.9354,5436.42,1109.66,42576.86
2020-04-05,Iowa,48.4,0.9401,5884.91,1109.66,42689.17
2020-04-12,Iowa,36.1,0.9385,5773.79,1398.71,42588.98
2020-04-19,Iowa,53.8,0.9391,4542.32,1430.32,42506.67
2020-04-26,Iowa,58.6,0.9438,4438.62,1508.79,42447.6
2020-05-03,Iowa,51.5,0.9414,4438.62,1464.08,42503.86
2020-05-10,Iowa,54.1,0.9435,4438.62,2049.4,42469.72
2020-05-17,Iowa,60.4,0.9376,4438.62,4161.83,42368.49
2020-05-24,Iowa,67.3,0.943,4438.62,3097.08,42381.97
2020-05-31,Iowa,73.9,0.9497,4712.3,2441.09,42302.4
2020-06-07,Iowa,71.3,0.9379,4438.62,2161.36,42375.22
2020-06-14,Iowa,71.5,0.942,4438.62,2101.51,42280.39
2020-06-21,Iowa,70.8,0.9424,4438.62,1641.08,42417.75
2020-06-28,Iowa,76.6,0.9431,4438.62,1215.26,42313.88
2020-07-05,Iowa,77.9,0.9347,4461.32,1494.88,42359.52
2020-07-12,Iowa,74.7,0.9364,4548.44,2225.08,42341.7
2020-07-19,Iowa,75.1,0.9373,4438.62,2288.58,42311.15
2020-07-26,Iowa,75.0,0.9375,4791.03,1109.66,42349.69
