week,state,avg_employment
2020-03-22,Rhode Island,0.9215
2020-03-29,Rhode Island,0.9214
2020-04-05,Rhode Island,0.9191
2020-04-12,Rhode Island,0.9257
2020-04-19,Rhode Island,0.924
2020-04-26,Rhode Island,0.9236
2020-05-03,Rhode Island,0.9225
2020-05-10,Rhode Island,0.9254
2020-05-17,Rhode Island,0.9233
2020-05-24,Rhode Island,0.9266
2020-05-31,Rhode Island,0.9276
2020-06-07,Rhode Island,0.9231
2020-06-14,Rhode Island,0.9232
2020-06-21,Rhode Island,0.9251
2020-06-28,Rhode Island,0.9247
2020-07-05,Rhode Island,0.9257
2020-07-12,Rhode Island,0.9229
2020-07-19,Rhode Island,0.9255
2020-07-26,Rhode Island,0.9243
2020-08-02,Rhode Island,0.9154
2020-08-09,Rhode Island,0.918
2020-08-16,Rhode Island,0.9198
2020-08-23,Rhode Island,0.9227
2020-08-30,Rhode Island,0.9262
2020-09-06,Rhode Island,0.9168
2020-09-13,Rhode Island,0.9186
2020-09-20,Rhode Island,0.9211
2020-09-27,Rhode Island,0.9188
2020-10-04,Rhode Island,0.9233
2020-10-11,Rhode Island,0.9145
2020-10-18,Rhode Island,0.9209
2020-10-25,Rhode Island,0.9211
2020-11-01,Rhode Island,0.9237
2020-11-08,Rhode Island,0.9206
2020-11-15,Rhode Island,0.9234
2020-11-22,Rhode Island,0.9202
2020-11-29,Rhode Island,0.9188
2020-12-06,Rhode Island,0.921
2020-12-13,Rhode Island,0.9198
2020-12-20,Rhode Island,0.923
2020-12-27,Rhode Island,0.9256
2021-01-03,Rhode Island,0.9276
2021-01-10,Rhode Island,0.929
2021-01-17,Rhode Island,0.9324
2021-01-24,Rhode Island,0.9274
2021-01-31,Rhode Island,0.9362
2021-02-07,Rhode Island,0.935
2021-02-14,Rhode Island,0.9324
2021-02-21,Rhode Island,0.9326
2021-02-28,Rhode Island,0.9305
2021-03-07,Rhode Island,0.9361
2021-03-14,Rhode Island,0.9299
2021-03-21,Rhode Island,0.9404
2021-03-28,Rhode Island,0.9284
2021-04-04,Rhode Island,0.9382
2021-04-11,Rhode Island,0.9348
2021-04-18,Rhode Island,0.9364
2021-04-25,Rhode Island,0.9371
2021-05-02,Rhode Island,0.9439
2021-05-09,Rhode Island,0.9351
2021-05-16,Rhode Island,0.9414
2021-05-23,Rhode Island,0.9424
2021-05-30,Rhode Island,0.9321
2021-06-06,Rhode Island,0.9351
2021-06-13,Rhode Island,0.9417
2021-06-20,Rhode Island,0.9335
2021-06-27,Rhode Island,0.9413
2021-07-04,Rhode Island,0.9346
2021-07-11,Rhode Island,0.9347
2021-07-18,Rhode Island,0.9354
2021-07-25,Rhode Island,0.9364
2021-08-01,Rhode Island,0.9295
2021-08-08,Rhode Island,0.9318
2021-08-15,Rhode Island,0.9339
2021-08-22,Rhode Island,0.9336
2021-08-29,Rhode Island,0.9344
2021-09-05,Rhode Island,0.929
2021-09-12,Rhode Island,0.9333
2021-09-19,Rhode Island,0.932
2021-09-26,Rhode Island,0.9272
2021-10-03,Rhode Island,0.9297
2021-10-10,Rhode Island,0.9288
2021-10-17,Rhode Island,0.929
2021-10-24,Rhode Island,0.9306
2021-10-31,Rhode Island,0.9341
2021-11-07,Rhode Island,0.9315
2021-11-14,Rhode Island,0.9343
2021-11-21,Rhode Island,0.9341
2021-11-28,Rhode Island,0.9318
2021-12-05,Rhode Island,0.9358
2021-12-12,Rhode Island,0.9397
2021-12-19,Rhode Island,0.9378
2021-12-26,Rhode Island,0.9392
2022-01-02,Rhode Island,0.9449
2022-01-09,Rhode Island,0.9427
2022-01-16,Rhode Island,0.9359
2022-01-23,Rhode Island,0.9427
2022-01-30,Rhode Island,0.9403
2022-02-06,Rhode Island,0.9511
2022-02-13,Rhode Island,0.9471
2022-02-20,Rhode Island,0.9444
2022-02-27,Rhode Island,0.9481
2022-03-06,Rhode Island,0.9494
2022-03-13,Rhode Island,0.9442
2022-03-20,Rhode Island,0.9522
2022-03-27,Rhode Island,0.9486
2022-04-03,Rhode Island,0.9552
2022-04-10,Rhode Island,0.9508
2022-04-17,Rhode Island,0.9558
2022-04-24,Rhode Island,0.953
2022-05-01,Rhode Island,0.954
2022-05-08,Rhode Island,0.9498
2022-05-15,Rhode Island,0.9526
2022-05-22,Rhode Island,0.9466
2022-05-29,Rhode Island,0.9517
2022-06-05,Rhode Island,0.9454
2022-06-12,Rhode Island,0.9467
2022-06-19,Rhode Island,0.9477
2022-06-26,Rhode Island,0.9526
2022-07-03,Rhode Island,0.9471
2022-07-10,Rhode Island,0.9479
2022-07-17,Rhode Island,0.9476
2022-07-24,Rhode Island,0.9516
2022-07-31,Rhode Island,0.9486
2022-08-07,Rhode Island,0.9463
2022-08-14,Rhode Island,0.9441
2022-08-21,Rhode Island,0.9495
2022-08-28,Rhode Island,0.9499
2022-09-04,Rhode Island,0.944
2022-09-11,Rhode Island,0.9426
2022-09-18,Rhode Island,0.9397
2022-09-25,Rhode Island,0.9422
2022-10-02,Rhode Island,0.9377
2022-10-09,Rhode Island,0.9417
2022-10-16,Rhode Island,0.9458
2022-10-23,Rhode Island,0.9448
2022-10-30,Rhode Island,0.9522
2022-11-06,Rhode Island,0.9452
2022-11-13,Rhode Island,0.9452
2022-11-20,Rhode Island,0.95
2022-11-27,Rhode Island,0.9413
2022-12-04,Rhode Island,0.9453
2022-12-11,Rhode Island,0.952
2022-12-18,Rhode Island,0.9497
2022-12-25,Rhode Island,0.95
2023-01-01,Rhode Island,0.9512
2023-01-08,Rhode Island,0.955
2023-01-15,Rhode Island,0.9521
2023-01-22,Rhode Island,0.955
2023-01-29,Rhode Island,0.9516
2023-02-05,Rhode Island,0.9581
2023-02-12,Rhode Island,0.9649
2023-02-19,Rhode Island,0.9578
2023-02-26,Rhode Island,0.959
2023-03-05,Rhode Island,0.9614
2023-03-12,Rhode Island,0.9628
2023-03-19,Rhode Island,0.9639
2023-03-26,Rhode Island,0.9635
2023-04-02,Rhode Island,0.9647
2023-04-09,Rhode Island,0.9636
2023-04-16,Rhode Island,0.9647
2023-04-23,Rhode Island,0.964
2023-04-30,Rhode Island,0.9595
2023-05-07,Rhode Island,0.9722
2023-05-14,Rhode Island,0.9667
2023-05-21,Rhode Island,0.9618
2023-05-28,Rhode Island,0.9657
2023-06-04,Rhode Island,0.9588
2023-06-11,Rhode Island,0.9616
2023-06-18,Rhode Island,0.9589
2023-06-25,Rhode Island,0.9634
2023-07-02,Rhode Island,0.9558
2023-07-09,Rhode Island,0.9619
2023-07-16,Rhode Island,0.9631
2023-07-23,Rhode Island,0.9588
2023-07-30,Rhode Island,0.962
2023-08-06,Rhode Island,0.9558
2023-08-13,Rhode Island,0.9602
2023-08-20,Rhode Island,0.9569
2023-08-27,Rhode Island,0.9616
2023-09-03,Rhode Island,0.9516
2023-09-10,Rhode Island,0.9543
2023-09-17,Rhode Island,0.9542
2023-09-24,Rhode Island,0.9584
2023-10-01,Rhode Island,0.9588
2023-10-08,Rhode Island,0.9582
2023-10-15,Rhode Island,0.9561
2023-10-22,Rhode Island,0.9495
2023-10-29,Rhode Island,0.9583
2023-11-05,Rhode Island,0.9616
2023-11-12,Rhode Island,0.9676
2023-11-19,Rhode Island,0.9585
2023-11-26,Rhode Island,0.958
2023-12-03,Rhode Island,0.9636
2023-12-10,Rhode Island,0.9622
2023-12-17,Rhode Island,0.967
2023-12-24,Rhode Island,0.961
2023-12-31,Rhode Island,0.9629
2020-01-12,South Carolina,0.943
2020-01-19,South Carolina,0.9482
2020-01-26,South Carolina,0.9501
2020-02-02,South Carolina,0.9572
2020-02-09,South Carolina,0.9554
2020-02-16,South Carolina,0.9528
2020-02-23,South Carolina,0.9443
2020-03-01,South Carolina,0.9604
2020-03-08,South Carolina,0.96
2020-03-15,South Carolina,0.9608
2020-03-22,South Carolina,0.961
2020-03-29,South Carolina,0.9573
2020-04-05,South Carolina,0.9653
2020-04-12,South Carolina,0.966
2020-04-19,South Carolina,0.9666
2020-04-26,South Carolina,0.9678
2020-05-03,South Carolina,0.9654
2020-05-10,South Carolina,0.9628
2020-05-17,South Carolina,0.9643
2020-05-24,South Carolina,0.9652
2020-05-31,South Carolina,0.9657
2020-06-07,South Carolina,0.9638
2020-06-14,South Carolina,0.9632
2020-06-21,South Carolina,0.968
2020-06-28,South Carolina,0.9688
2020-07-05,South Carolina,0.956
2020-07-12,South Carolina,0.9447
2020-07-19,South Carolina,0.9604
2020-07-26,South Carolina,0.9555
2020-08-02,South Carolina,0.9483
2020-08-09,South Carolina,0.9499
2020-08-16,South Carolina,0.9502
2020-08-23,South Carolina,0.9539
2020-08-30,South Carolina,0.9478
2020-09-06,South Carolina,0.9447
2020-09-13,South Carolina,0.9494
2020-09-20,South Carolina,0.9507
2020-09-27,South Carolina,0.9512
2020-10-04,South Carolina,0.9455
2020-10-11,South Carolina,0.9454
2020-10-18,South Carolina,0.9472
2020-10-25,South Carolina,0.9499
2020-11-01,South Carolina,0.956
2020-11-08,South Carolina,0.9458
2020-11-15,South Carolina,0.9518
2020-11-22,South Carolina,0.9489
2020-11-29,South Carolina,0.9484
2020-12-06,South Carolina,0.9618
2020-12-13,South Carolina,0.9609
2020-12-20,South Carolina,0.9611
2020-12-27,South Carolina,0.963
2021-01-03,South Carolina,0.9661
2021-01-10,South Carolina,0.9667
2021-01-17,South Carolina,0.975
2021-01-24,South Carolina,0.9682
2021-01-31,South Carolina,0.9716
2021-02-07,South Carolina,0.9768
2021-02-14,South Carolina,0.9717
2021-02-21,South Carolina,0.9715
2021-02-28,South Carolina,0.9764
2021-03-07,South Carolina,0.9868
2021-03-14,South Carolina,0.9864
2021-03-21,South Carolina,0.9873
2021-03-28,South Carolina,0.982
2021-04-04,South Carolina,0.99
2021-04-11,South Carolina,0.9849
2021-04-18,South Carolina,0.9888
2021-04-25,South Carolina,0.9886
2021-05-02,South Carolina,0.9867
2021-05-09,South Carolina,0.99
2021-05-16,South Carolina,0.9861
2021-05-23,South Carolina,0.9846
2021-05-30,South Carolina,0.9891
2021-06-06,South Carolina,0.9833
2021-06-13,South Carolina,0.99
2021-06-20,South Carolina,0.9874
2021-06-27,South Carolina,0.9846
2021-07-04,South Carolina,0.9762
2021-07-11,South Carolina,0.9742
2021-07-18,South Carolina,0.9772
2021-07-25,South Carolina,0.9811
2021-08-01,South Carolina,0.9786
2021-08-08,South Carolina,0.9781
2021-08-15,South Carolina,0.9759
2021-08-22,South Carolina,0.9747
2021-08-29,South Carolina,0.977
2021-09-05,South Carolina,0.97
2021-09-12,South Carolina,0.9772
2021-09-19,South Carolina,0.9719
2021-09-26,South Carolina,0.9727
2021-10-03,South Carolina,0.9649
2021-10-10,South Carolina,0.9714
2021-10-17,South Carolina,0.9749
2021-10-24,South Carolina,0.9697
2021-10-31,South Carolina,0.9711
2021-11-07,South Carolina,0.978
2021-11-14,South Carolina,0.9717
2021-11-21,South Carolina,0.9797
2021-11-28,South Carolina,0.9754
2021-12-05,South Carolina,0.9814
2021-12-12,South Carolina,0.9796
2021-12-19,South Carolina,0.9846
2021-12-26,South Carolina,0.99
2022-01-02,South Carolina,0.99
2022-01-09,South Carolina,0.9891
2022-01-16,South Carolina,0.99
2022-01-23,South Carolina,0.99
2022-01-30,South Carolina,0.99
2022-02-06,South Carolina,0.99
2022-02-13,South Carolina,0.99
2022-02-20,South Carolina,0.99
2022-02-27,South Carolina,0.99
2022-03-06,South Carolina,0.99
2022-03-13,South Carolina,0.99
2022-03-20,South Carolina,0.99
2022-03-27,South Carolina,0.99
2022-04-03,South Carolina,0.99
2022-04-10,South Carolina,0.99
2022-04-17,South Carolina,0.99
2022-04-24,South Carolina,0.99
2022-05-01,South Carolina,0.99
2022-05-08,South Carolina,0.99
2022-05-15,South Carolina,0.99
2022-05-22,South Carolina,0.99
2022-05-29,South Carolina,0.99
2022-06-05,South Carolina,0.99
2022-06-12,South Carolina,0.99
2022-06-19,South Carolina,0.99
2022-06-26,South Carolina,0.99
2022-07-03,South Carolina,0.99
2022-07-10,South Carolina,0.99
2022-07-17,South Carolina,0.99
2022-07-24,South Carolina,0.99
2022-07-31,South Carolina,0.99
2022-08-07,South Carolina,0.99
2022-08-14,South Carolina,0.99
2022-08-21,South Carolina,0.99
2022-08-28,South Carolina,0.99
2022-09-04,South Carolina,0.99
2022-09-11,South Carolina,0.99
2022-09-18,South Carolina,0.99
2022-09-25,South Carolina,0.99
2022-10-02,South Carolina,0.99
2022-10-09,South Carolina,0.99
2022-10-16,South Carolina,0.99
2022-10-23,South Carolina,0.99
2022-10-30,South Carolina,0.99
2022-11-06,South Carolina,0.99
2022-11-13,South Carolina,0.99
2022-11-20,South Carolina,0.99
2022-11-27,South Carolina,0.99
2022-12-04,South Carolina,0.99
2022-12-11,South Carolina,0.99
2022-12-18,South Carolina,0.99
2022-12-25,South Carolina,0.99
2023-01-01,South Carolina,0.99
2023-01-08,South Carolina,0.99
2023-01-15,South Carolina,0.99
2023-01-22,South Carolina,0.99
2023-01-29,South Carolina,0.99
2023-02-05,South Carolina,0.99
2023-02-12,South Carolina,0.99
2023-02-19,South Carolina,0.99
2023-02-26,South Carolina,0.99
2023-03-05,South Carolina,0.99
2023-03-12,South Carolina,0.99
2023-03-19,South Carolina,0.99
2023-03-26,South Carolina,0.99
2023-04-02,South Carolina,0.99
2023-04-09,South Carolina,0.99
2023-04-16,South Carolina,0.99
2023-04-23,South Carolina,0.99
2023-04-30,South Carolina,0.99
2023-05-07,South Carolina,0.99
2023-05-14,South Carolina,0.99
2023-05-21,South Carolina,0.99
2023-05-28,South Carolina,0.99
2023-06-04,South Carolina,0.99
2023-06-11,South Carolina,0.99
2023-06-18,South Carolina,0.99
2023-06-25,South Carolina,0.99
2023-07-02,South Carolina,0.99
2023-07-09,South Carolina,0.99
2023-07-16,South Carolina,0.99
2023-07-23,South Carolina,0.99
2023-07-30,South Carolina,0.99
2023-08-06,South Carolina,0.99
2023-08-13,South Carolina,0.99
2023-08-20,South Carolina,0.99
2023-08-27,South Carolina,0.99
2023-09-03,South Carolina,0.99
2023-09-10,South Carolina,0.99
2023-09-17,South Carolina,0.99
2023-09-24,South Carolina,0.99
2023-10-01,South Carolina,0.99
2023-10-08,South Carolina,0.99
2023-10-15,South Carolina,0.99
2023-10-22,South Carolina,0.99
2023-10-29,South Carolina,0.99
2023-11-05,South Carolina,0.99
2023-11-12,South Carolina,0.99
2023-11-19,South Carolina,0.99
2023-11-26,South Carolina,0.99
2023-12-03,South Carolina,0.99
2023-12-10,South Carolina,0.99
2023-12-17,South Carolina,0.99
2023-12-24,South Carolina,0.99
2023-12-31,South Carolina,0.99
2020-01-12,South Dakota,0.9666
2020-01-19,South Dakota,0.9624
2020-01-26,South Dakota,0.9566
2020-02-02,South Dakota,0.9665
2020-02-09,South Dakota,0.9603
2020-02-16,South Dakota,0.9606
2020-02-23,South Dakota,0.9647
2020-03-01,South Dakota,0.9705
2020-03-08,South Dakota,0.9715
2020-03-15,South Dakota,0.9717
2020-03-22,South Dakota,0.9709
2020-03-29,South Dakota,0.9647
2020-04-05,South Dakota,0.9709
2020-04-12,South Dakota,0.9742
2020-04-19,South Dakota,0.9728
2020-04-26,South Dakota,0.9722
2020-05-03,South Dakota,0.9715
2020-05-10,South Dakota,0.9716
2020-05-17,South Dakota,0.965
2020-05-24,South Dakota,0.9745
2020-05-31,South Dakota,0.9709
2020-06-07,South Dakota,0.9698
2020-06-14,South Dakota,0.9609
2020-06-21,South Dakota,0.973
2020-06-28,South Dakota,0.9647
2020-07-05,South Dakota,0.9709
2020-07-12,South Dakota,0.9698
2020-07-19,South Dakota,0.9596
2020-07-26,South Dakota,0.9663
2020-08-02,South Dakota,0.9558
2020-08-09,South Dakota,0.9571
2020-08-16,South Dakota,0.9574
2020-08-23,South Dakota,0.9608
2020-08-30,South Dakota,0.9606
2020-09-06,South Dakota,0.9524
2020-09-13,South Dakota,0.9575
2020-09-20,South Dakota,0.9558
2020-09-27,South Dakota,0.9511
2020-10-04,South Dakota,0.9541
2020-10-11,South Dakota,0.9606
2020-10-18,South Dakota,0.9546
2020-10-25,South Dakota,0.9504
2020-11-01,South Dakota,0.9599
2020-11-08,South Dakota,0.9549
2020-11-15,South Dakota,0.9585
2020-11-22,South Dakota,0.9575
2020-11-29,South Dakota,0.9635
2020-12-06,South Dakota,0.9616
2020-12-13,South Dakota,0.9589
2020-12-20,South Dakota,0.9611
2020-12-27,South Dakota,0.959
2021-01-03,South Dakota,0.9674
2021-01-10,South Dakota,0.9735
2021-01-17,South Dakota,0.9721
2021-01-24,South Dakota,0.9747
2021-01-31,South Dakota,0.9702
2021-02-07,South Dakota,0.9745
2021-02-14,South Dakota,0.9713
2021-02-21,South Dakota,0.9752
2021-02-28,South Dakota,0.9742
2021-03-07,South Dakota,0.9809
2021-03-14,South Dakota,0.9754
2021-03-21,South Dakota,0.9791
2021-03-28,South Dakota,0.9744
2021-04-04,South Dakota,0.9817
2021-04-11,South Dakota,0.9829
2021-04-18,South Dakota,0.9762
2021-04-25,South Dakota,0.9772
2021-05-02,South Dakota,0.9761
2021-05-09,South Dakota,0.9797
2021-05-16,South Dakota,0.9762
2021-05-23,South Dakota,0.9847
2021-05-30,South Dakota,0.9821
2021-06-06,South Dakota,0.979
2021-06-13,South Dakota,0.9726
2021-06-20,South Dakota,0.9814
2021-06-27,South Dakota,0.9797
2021-07-04,South Dakota,0.9707
2021-07-11,South Dakota,0.9683
2021-07-18,South Dakota,0.9729
2021-07-25,South Dakota,0.9719
2021-08-01,South Dakota,0.9671
2021-08-08,South Dakota,0.9665
2021-08-15,South Dakota,0.9709
2021-08-22,South Dakota,0.9611
2021-08-29,South Dakota,0.9734
2021-09-05,South Dakota,0.9686
2021-09-12,South Dakota,0.9664
2021-09-19,South Dakota,0.9655
2021-09-26,South Dakota,0.9694
2021-10-03,South Dakota,0.9648
2021-10-10,South Dakota,0.9643
2021-10-17,South Dakota,0.9687
2021-10-24,South Dakota,0.9717
2021-10-31,South Dakota,0.9627
2021-11-07,South Dakota,0.9685
2021-11-14,South Dakota,0.9641
2021-11-21,South Dakota,0.9691
2021-11-28,South Dakota,0.9654
2021-12-05,South Dakota,0.9753
2021-12-12,South Dakota,0.9716
2021-12-19,South Dakota,0.9722
2021-12-26,South Dakota,0.9771
2022-01-02,South Dakota,0.9754
2022-01-09,South Dakota,0.9798
2022-01-16,South Dakota,0.976
2022-01-23,South Dakota,0.9817
2022-01-30,South Dakota,0.9836
2022-02-06,South Dakota,0.9828
2022-02-13,South Dakota,0.9772
2022-02-20,South Dakota,0.9819
2022-02-27,South Dakota,0.99
2022-03-06,South Dakota,0.9863
2022-03-13,South Dakota,0.99
2022-03-20,South Dakota,0.9866
2022-03-27,South Dakota,0.9867
2022-04-03,South Dakota,0.99
2022-04-10,South Dakota,0.99
2022-04-17,South Dakota,0.99
2022-04-24,South Dakota,0.99
2022-05-01,South Dakota,0.99
2022-05-08,South Dakota,0.99
2022-05-15,South Dakota,0.99
2022-05-22,South Dakota,0.9882
2022-05-29,South Dakota,0.99
2022-06-05,South Dakota,0.9851
2022-06-12,South Dakota,0.9864
2022-06-19,South Dakota,0.9865
2022-06-26,South Dakota,0.9843
2022-07-03,South Dakota,0.9771
2022-07-10,South Dakota,0.9862
2022-07-17,South Dakota,0.9806
2022-07-24,South Dakota,0.9821
2022-07-31,South Dakota,0.9809
2022-08-07,South Dakota,0.9773
2022-08-14,South Dakota,0.9768
2022-08-21,South Dakota,0.9823
2022-08-28,South Dakota,0.9769
2022-09-04,South Dakota,0.9802
2022-09-11,South Dakota,0.9787
2022-09-18,South Dakota,0.974
2022-09-25,South Dakota,0.9766
2022-10-02,South Dakota,0.976
2022-10-09,South Dakota,0.9772
2022-10-16,South Dakota,0.9776
2022-10-23,South Dakota,0.9756
2022-10-30,South Dakota,0.9723
2022-11-06,South Dakota,0.9787
2022-11-13,South Dakota,0.9762
2022-11-20,South Dakota,0.9687
2022-11-27,South Dakota,0.9785
2022-12-04,South Dakota,0.979
2022-12-11,South Dakota,0.98
2022-12-18,South Dakota,0.9816
2022-12-25,South Dakota,0.9771
2023-01-01,South Dakota,0.9875
2023-01-08,South Dakota,0.9863
2023-01-15,South Dakota,0.9848
2023-01-22,South Dakota,0.9878
2023-01-29,South Dakota,0.9828
2023-02-05,South Dakota,0.99
2023-02-12,South Dakota,0.99
2023-02-19,South Dakota,0.99
2023-02-26,South Dakota,0.99
2023-03-05,South Dakota,0.99
2023-03-12,South Dakota,0.99
2023-03-19,South Dakota,0.99
2023-03-26,South Dakota,0.99
2023-04-02,South Dakota,0.99
2023-04-09,South Dakota,0.99
2023-04-16,South Dakota,0.99
2023-04-23,South Dakota,0.99
2023-04-30,South Dakota,0.99
2023-05-07,South Dakota,0.99
2023-05-14,South Dakota,0.99
2023-05-21,South Dakota,0.99
2023-05-28,South Dakota,0.99
2023-06-04,South Dakota,0.99
2023-06-11,South Dakota,0.99
2023-06-18,South Dakota,0.99
2023-06-25,South Dakota,0.99
2023-07-02,South Dakota,0.99
2023-07-09,South Dakota,0.99
2023-07-16,South Dakota,0.99
2023-07-23,South Dakota,0.99
2023-07-30,South Dakota,0.99
2023-08-06,South Dakota,0.985
2023-08-13,South Dakota,0.9879
2023-08-20,South Dakota,0.9885
2023-08-27,South Dakota,0.99
2023-09-03,South Dakota,0.9828
2023-09-10,South Dakota,0.9843
2023-09-17,South Dakota,0.9888
2023-09-24,South Dakota,0.99
2023-10-01,South Dakota,0.9854
2023-10-08,South Dakota,0.9834
2023-10-15,South Dakota,0.9829
2023-10-22,South Dakota,0.979
2023-10-29,South Dakota,0.9819
2023-11-05,South Dakota,0.9866
2023-11-12,South Dakota,0.9859
2023-11-19,South Dakota,0.9885
2023-11-26,South Dakota,0.9862
2023-12-03,South Dakota,0.9886
2023-12-10,South Dakota,0.99
2023-12-17,South Dakota,0.99
2023-12-24,South Dakota,0.99
2023-12-31,South Dakota,0.99
2020-01-12,Tennessee,0.9186
2020-01-19,Tennessee,0.9232
2020-01-26,Tennessee,0.917
2020-02-02,Tennessee,0.9279
2020-02-09,Tennessee,0.9259
2020-02-16,Tennessee,0.9249
2020-02-23,Tennessee,0.9351
2020-03-01,Tennessee,0.9335
2020-03-08,Tennessee,0.9342
2020-03-15,Tennessee,0.9359
2020-03-22,Tennessee,0.9284
2020-03-29,Tennessee,0.9381
2020-04-05,Tennessee,0.9272
2020-04-12,Tennessee,0.9325
2020-04-19,Tennessee,0.9336
2020-04-26,Tennessee,0.9368
2020-05-03,Tennessee,0.9341
2020-05-10,Tennessee,0.9331
2020-05-17,Tennessee,0.9337
2020-05-24,Tennessee,0.9309
2020-05-31,Tennessee,0.9295
2020-06-07,Tennessee,0.9315
2020-06-14,Tennessee,0.9315
2020-06-21,Tennessee,0.9343
2020-06-28,Tennessee,0.9273
2020-07-05,Tennessee,0.9253
2020-07-12,Tennessee,0.9225
2020-07-19,Tennessee,0.9271
2020-07-26,Tennessee,0.9267
2020-08-02,Tennessee,0.9178
2020-08-09,Tennessee,0.9163
2020-08-16,Tennessee,0.9203
2020-08-23,Tennessee,0.9195
2020-08-30,Tennessee,0.9156
2020-09-06,Tennessee,0.909
2020-09-13,Tennessee,0.9122
2020-09-20,Tennessee,0.9178
2020-09-27,Tennessee,0.9168
2020-10-04,Tennessee,0.9084
2020-10-11,Tennessee,0.9084
2020-10-18,Tennessee,0.9158
2020-10-25,Tennessee,0.9087
2020-11-01,Tennessee,0.9156
2020-11-08,Tennessee,0.9123
2020-11-15,Tennessee,0.9192
2020-11-22,Tennessee,0.9121
2020-11-29,Tennessee,0.918
2020-12-06,Tennessee,0.9201
2020-12-13,Tennessee,0.9204
2020-12-20,Tennessee,0.9139
2020-12-27,Tennessee,0.9133
2021-01-03,Tennessee,0.926
2021-01-10,Tennessee,0.9275
2021-01-17,Tennessee,0.9235
2021-01-24,Tennessee,0.9238
2021-01-31,Tennessee,0.9289
2021-02-07,Tennessee,0.9356
2021-02-14,Tennessee,0.9336
2021-02-21,Tennessee,0.9365
2021-02-28,Tennessee,0.9308
2021-03-07,Tennessee,0.9382
2021-03-14,Tennessee,0.9443
2021-03-21,Tennessee,0.9397
2021-03-28,Tennessee,0.94
2021-04-04,Tennessee,0.9485
2021-04-11,Tennessee,0.9375
2021-04-18,Tennessee,0.9442
2021-04-25,Tennessee,0.9469
2021-05-02,Tennessee,0.9393
2021-05-09,Tennessee,0.943
2021-05-16,Tennessee,0.9376
2021-05-23,Tennessee,0.9387
2021-05-30,Tennessee,0.942
2021-06-06,Tennessee,0.9385
2021-06-13,Tennessee,0.9396
2021-06-20,Tennessee,0.9411
2021-06-27,Tennessee,0.9363
2021-07-04,Tennessee,0.9337
2021-07-11,Tennessee,0.9292
2021-07-18,Tennessee,0.933
2021-07-25,Tennessee,0.9311
2021-08-01,Tennessee,0.9253
2021-08-08,Tennessee,0.9254
2021-08-15,Tennessee,0.9195
2021-08-22,Tennessee,0.921
2021-08-29,Tennessee,0.9248
2021-09-05,Tennessee,0.9148
2021-09-12,Tennessee,0.9225
2021-09-19,Tennessee,0.9227
2021-09-26,Tennessee,0.9212
2021-10-03,Tennessee,0.9152
2021-10-10,Tennessee,0.9229
2021-10-17,Tennessee,0.925
2021-10-24,Tennessee,0.9194
2021-10-31,Tennessee,0.9207
2021-11-07,Tennessee,0.9216
2021-11-14,Tennessee,0.9228
2021-11-21,Tennessee,0.9209
2021-11-28,Tennessee,0.9213
2021-12-05,Tennessee,0.9291
2021-12-12,Tennessee,0.9336
2021-12-19,Tennessee,0.9224
2021-12-26,Tennessee,0.9265
2022-01-02,Tennessee,0.93
2022-01-09,Tennessee,0.9384
2022-01-16,Tennessee,0.932
2022-01-23,Tennessee,0.9296
2022-01-30,Tennessee,0.936
2022-02-06,Tennessee,0.946
2022-02-13,Tennessee,0.9429
2022-02-20,Tennessee,0.9416
2022-02-27,Tennessee,0.9424
2022-03-06,Tennessee,0.9504
2022-03-13,Tennessee,0.9436
2022-03-20,Tennessee,0.9461
2022-03-27,Tennessee,0.9452
2022-04-03,Tennessee,0.9449
2022-04-10,Tennessee,0.9476
2022-04-17,Tennessee,0.952
2022-04-24,Tennessee,0.9505
2022-05-01,Tennessee,0.9491
2022-05-08,Tennessee,0.9477
2022-05-15,Tennessee,0.949
2022-05-22,Tennessee,0.9452
2022-05-29,Tennessee,0.9468
2022-06-05,Tennessee,0.9436
2022-06-12,Tennessee,0.944
2022-06-19,Tennessee,0.9442
2022-06-26,Tennessee,0.943
2022-07-03,Tennessee,0.9358
2022-07-10,Tennessee,0.9465
2022-07-17,Tennessee,0.9399
2022-07-24,Tennessee,0.9386
2022-07-31,Tennessee,0.9368
2022-08-07,Tennessee,0.9297
2022-08-14,Tennessee,0.9307
2022-08-21,Tennessee,0.9321
2022-08-28,Tennessee,0.9258
2022-09-04,Tennessee,0.922
2022-09-11,Tennessee,0.9249
2022-09-18,Tennessee,0.9276
2022-09-25,Tennessee,0.9264
2022-10-02,Tennessee,0.9299
2022-10-09,Tennessee,0.9211
2022-10-16,Tennessee,0.9235
2022-10-23,Tennessee,0.9304
2022-10-30,Tennessee,0.9264
2022-11-06,Tennessee,0.9305
2022-11-13,Tennessee,0.9342
2022-11-20,Tennessee,0.9261
2022-11-27,Tennessee,0.928
2022-12-04,Tennessee,0.9324
2022-12-11,Tennessee,0.9275
2022-12-18,Tennessee,0.9326
2022-12-25,Tennessee,0.9363
2023-01-01,Tennessee,0.942
2023-01-08,Tennessee,0.9424
2023-01-15,Tennessee,0.9395
2023-01-22,Tennessee,0.9388
2023-01-29,Tennessee,0.9447
2023-02-05,Tennessee,0.9461
2023-02-12,Tennessee,0.9486
2023-02-19,Tennessee,0.9484
2023-02-26,Tennessee,0.9524
