week,state,avg_temp
2022-04-03,South Carolina,61.2
2022-04-10,South Carolina,65.9
2022-04-17,South Carolina,63.0
2022-04-24,South Carolina,69.1
2022-05-01,South Carolina,74.4
2022-05-08,South Carolina,66.6
2022-05-15,South Carolina,77.7
2022-05-22,South Carolina,75.2
2022-05-29,South Carolina,79.5
2022-06-05,South Carolina,79.0
2022-06-12,South Carolina,83.9
2022-06-19,South Carolina,80.9
2022-06-26,South Carolina,77.7
2022-07-03,South Carolina,81.3
2022-07-10,South Carolina,77.3
2022-07-17,South Carolina,80.9
2022-07-24,South Carolina,83.5
2022-07-31,South Carolina,82.6
2022-08-07,South Carolina,79.3
2022-08-14,South Carolina,75.9
2022-08-21,South Carolina,77.6
2022-08-28,South Carolina,78.5
2022-09-04,South Carolina,77.3
2022-09-11,South Carolina,74.5
2022-09-18,South Carolina,75.4
2022-09-25,South Carolina,66.5
2022-10-02,South Carolina,63.5
2022-10-09,South Carolina,65.8
2022-10-16,South Carolina,57.0
2022-10-23,South Carolina,61.6
2022-10-30,South Carolina,65.2
2022-11-06,South Carolina,66.4
2022-11-13,South Carolina,48.8
2022-11-20,South Carolina,51.6
2022-11-27,South Carolina,56.1
2022-12-04,South Carolina,56.7
2022-12-11,South Carolina,48.6
2022-12-18,South Carolina,37.5
2022-12-25,South Carolina,42.2
2023-01-01,South Carolina,56.3
2023-01-08,South Carolina,50.9
2023-01-15,South Carolina,51.4
2023-01-22,South Carolina,46.1
2023-01-29,South Carolina,50.1
2023-02-05,South Carolina,54.7
2023-02-12,South Carolina,54.2
2023-02-19,South Carolina,63.4
2023-02-26,South Carolina,67.3
2023-03-05,South Carolina,59.1
2023-03-12,South Carolina,51.0
2023-03-19,South Carolina,57.1
2023-03-26,South Carolina,64.6
2023-04-02,South Carolina,65.0
2023-04-09,South Carolina,59.8
2023-04-16,South Carolina,69.2
2023-04-23,South Carolina,65.4
2023-04-30,South Carolina,62.8
2023-05-07,South Carolina,74.3
2023-05-14,South Carolina,72.2
2023-05-21,South Carolina,67.2
2023-05-28,South Carolina,69.8
2023-06-04,South Carolina,72.6
2023-06-11,South Carolina,75.8
2023-06-18,South Carolina,74.6
2023-06-25,South Carolina,80.4
2023-07-02,South Carolina,82.6
2023-07-09,South Carolina,81.1
2023-07-16,South Carolina,83.6
2023-07-23,South Carolina,81.2
2023-07-30,South Carolina,79.3
2023-08-06,South Carolina,81.5
2023-08-13,South Carolina,82.6
2023-08-20,South Carolina,82.9
2023-08-27,South Carolina,76.6
2023-09-03,South Carolina,77.3
2023-09-10,South Carolina,75.0
2023-09-17,South Carolina,70.6
2023-09-24,South Carolina,71.0
2023-10-01,South Carolina,70.7
2023-10-08,South Carolina,63.9
2023-10-15,South Carolina,59.5
2023-10-22,South Carolina,63.1
2023-10-29,South Carolina,56.4
2023-11-05,South Carolina,61.2
2023-11-12,South Carolina,57.5
2023-11-19,South Carolina,56.0
2023-11-26,South Carolina,48.4
2023-12-03,South Carolina,54.6
2023-12-10,South Carolina,46.7
2023-12-17,South Carolina,44.6
2023-12-24,South Carolina,53.1
2023-12-31,South Carolina,43.5
2020-01-12,South Dakota,9.5
2020-01-19,South Dakota,15.0
2020-01-26,South Dakota,27.9
2020-02-02,South Dakota,21.0
2020-02-09,South Dakota,17.6
2020-02-16,South Dakota,19.0
2020-02-23,South Dakota,28.2
2020-03-01,South Dakota,38.3
2020-03-08,South Dakota,35.0
2020-03-15,South Dakota,30.2
2020-03-22,South Dakota,39.1
2020-03-29,South Dakota,37.5
2020-04-05,South Dakota,44.0
2020-04-12,South Dakota,32.9
2020-04-19,South Dakota,51.5
2020-04-26,South Dakota,58.2
2020-05-03,South Dakota,48.6
2020-05-10,South Dakota,47.6
2020-05-17,South Dakota,60.6
2020-05-24,South Dakota,61.2
2020-05-31,South Dakota,71.4
2020-06-07,South Dakota,70.7
2020-06-14,South Dakota,74.1
2020-06-21,South Dakota,70.1
2020-06-28,South Dakota,78.8
2020-07-05,South Dakota,77.5
2020-07-12,South Dakota,74.4
2020-07-19,South Dakota,76.5
2020-07-26,South Dakota,75.0
2020-08-02,South Dakota,71.6
2020-08-09,South Dakota,75.9
2020-08-16,South Dakota,78.5
2020-08-23,South Dakota,78.8
2020-08-30,South Dakota,69.2
2020-09-06,South Dakota,54.4
2020-09-13,South Dakota,64.0
2020-09-20,South Dakota,69.1
2020-09-27,South Dakota,53.2
2020-10-04,South Dakota,60.8
2020-10-11,South Dakota,50.6
2020-10-18,South Dakota,30.9
2020-10-25,South Dakota,29.7
2020-11-01,South Dakota,52.1
2020-11-08,South Dakota,35.8
2020-11-15,South Dakota,38.8
2020-11-22,South Dakota,33.1
2020-11-29,South Dakota,32.6
2020-12-06,South Dakota,35.3
2020-12-13,South Dakota,24.5
2020-12-20,South Dakota,27.6
2020-12-27,South Dakota,21.6
2021-01-03,South Dakota,31.9
2021-01-10,South Dakota,33.0
2021-01-17,South Dakota,27.8
2021-01-24,South Dakota,21.1
2021-01-31,South Dakota,21.6
2021-02-07,South Dakota,0.2
2021-02-14,South Dakota,5.2
2021-02-21,South Dakota,35.3
2021-02-28,South Dakota,38.9
2021-03-07,South Dakota,42.9
2021-03-14,South Dakota,36.8
2021-03-21,South Dakota,42.4
2021-03-28,South Dakota,43.4
2021-04-04,South Dakota,50.0
2021-04-11,South Dakota,37.8
2021-04-18,South Dakota,38.0
2021-04-25,South Dakota,55.8
2021-05-02,South Dakota,51.5
2021-05-09,South Dakota,53.0
2021-05-16,South Dakota,66.1
2021-05-23,South Dakota,58.1
2021-05-30,South Dakota,71.0
2021-06-06,South Dakota,79.8
2021-06-13,South Dakota,77.9
2021-06-20,South Dakota,72.4
2021-06-27,South Dakota,75.5
2021-07-04,South Dakota,75.2
2021-07-11,South Dakota,73.7
2021-07-18,South Dakota,80.0
2021-07-25,South Dakota,79.3
2021-08-01,South Dakota,74.6
2021-08-08,South Dakota,77.0
2021-08-15,South Dakota,78.4
2021-08-22,South Dakota,73.3
2021-08-29,South Dakota,68.2
2021-09-05,South Dakota,69.2
2021-09-12,South Dakota,65.8
2021-09-19,South Dakota,62.8
2021-09-26,South Dakota,68.1
2021-10-03,South Dakota,64.8
2021-10-10,South Dakota,50.7
2021-10-17,South Dakota,46.9
2021-10-24,South Dakota,46.2
2021-10-31,South Dakota,40.1
2021-11-07,South Dakota,40.6
2021-11-14,South Dakota,37.4
2021-11-21,South Dakota,33.4
2021-11-28,South Dakota,41.4
2021-12-05,South Dakota,26.9
2021-12-12,South Dakota,28.2
2021-12-19,South Dakota,27.6
2021-12-26,South Dakota,9.9
2022-01-02,South Dakota,11.2
2022-01-09,South Dakota,25.6
2022-01-16,South Dakota,23.7
2022-01-23,South Dakota,23.6
2022-01-30,South Dakota,19.4
2022-02-06,South Dakota,31.5
2022-02-13,South Dakota,23.7
2022-02-20,South Dakota,5.6
2022-02-27,South Dakota,33.1
2022-03-06,South Dakota,19.9
2022-03-13,South Dakota,41.7
2022-03-20,South Dakota,39.9
2022-03-27,South Dakota,33.9
2022-04-03,South Dakota,40.6
2022-04-10,South Dakota,34.1
2022-04-17,South Dakota,45.5
2022-04-24,South Dakota,42.2
2022-05-01,South Dakota,48.3
2022-05-08,South Dakota,61.9
2022-05-15,South Dakota,56.7
2022-05-22,South Dakota,58.5
2022-05-29,South Dakota,61.7
2022-06-05,South Dakota,63.6
2022-06-12,South Dakota,74.5
2022-06-19,South Dakota,77.7
2022-06-26,South Dakota,73.8
2022-07-03,South Dakota,76.9
2022-07-10,South Dakota,77.0
2022-07-17,South Dakota,80.0
2022-07-24,South Dakota,71.9
2022-07-31,South Dakota,79.6
2022-08-07,South Dakota,75.9
2022-08-14,South Dakota,71.7
2022-08-21,South Dakota,74.4
2022-08-28,South Dakota,73.1
2022-09-04,South Dakota,71.5
2022-09-11,South Dakota,68.7
2022-09-18,South Dakota,63.3
2022-09-25,South Dakota,63.3
2022-10-02,South Dakota,55.0
2022-10-09,South Dakota,52.5
2022-10-16,South Dakota,45.2
2022-10-23,South Dakota,47.4
2022-10-30,South Dakota,46.7
2022-11-06,South Dakota,28.5
2022-11-13,South Dakota,19.2
2022-11-20,South Dakota,33.7
2022-11-27,South Dakota,25.2
2022-12-04,South Dakota,23.5
2022-12-11,South Dakota,22.6
2022-12-18,South Dakota,-9.6
2022-12-25,South Dakota,19.2
2023-01-01,South Dakota,18.6
2023-01-08,South Dakota,24.0
2023-01-15,South Dakota,23.4
2023-01-22,South Dakota,19.4
2023-01-29,South Dakota,7.8
2023-02-05,South Dakota,29.0
2023-02-12,South Dakota,27.8
2023-02-19,South Dakota,10.3
2023-02-26,South Dakota,26.2
2023-03-05,South Dakota,24.0
2023-03-12,South Dakota,23.7
2023-03-19,South Dakota,28.0
2023-03-26,South Dakota,25.0
2023-04-02,South Dakota,27.5
2023-04-09,South Dakota,49.0
2023-04-16,South Dakota,41.0
2023-04-23,South Dakota,44.9
2023-04-30,South Dakota,53.2
2023-05-07,South Dakota,61.5
2023-05-14,South Dakota,58.9
2023-05-21,South Dakota,70.6
2023-05-28,South Dakota,72.7
2023-06-04,South Dakota,75.2
2023-06-11,South Dakota,68.7
2023-06-18,South Dakota,74.3
2023-06-25,South Dakota,71.0
2023-07-02,South Dakota,69.0
2023-07-09,South Dakota,71.5
2023-07-16,South Dakota,70.8
2023-07-23,South Dakota,79.3
2023-07-30,South Dakota,75.5
2023-08-06,South Dakota,70.3
2023-08-13,South Dakota,71.1
2023-08-20,South Dakota,75.8
2023-08-27,South Dakota,75.4
2023-09-03,South Dakota,70.3
2023-09-10,South Dakota,64.0
2023-09-17,South Dakota,67.5
2023-09-24,South Dakota,62.4
2023-10-01,South Dakota,61.3
2023-10-08,South Dakota,49.6
2023-10-15,South Dakota,52.2
2023-10-22,South Dakota,40.6
2023-10-29,South Dakota,32.2
2023-11-05,South Dakota,41.4
2023-11-12,South Dakota,42.8
2023-11-19,South Dakota,33.2
2023-11-26,South Dakota,28.5
2023-12-03,South Dakota,35.1
2023-12-10,South Dakota,30.5
2023-12-17,South Dakota,32.9
2023-12-24,South Dakota,29.2
2023-12-31,South Dakota,17.2
2020-01-12,Tennessee,50.4
2020-01-19,Tennessee,33.7
2020-01-26,Tennessee,42.5
2020-02-02,Tennessee,47.3
2020-02-09,Tennessee,41.8
2020-02-16,Tennessee,42.4
2020-02-23,Tennessee,41.5
2020-03-01,Tennessee,49.8
2020-03-08,Tennessee,55.3
2020-03-15,Tennessee,54.7
2020-03-22,Tennessee,59.3
2020-03-29,Tennessee,55.4
2020-04-05,Tennessee,60.4
2020-04-12,Tennessee,50.4
2020-04-19,Tennessee,56.9
2020-04-26,Tennessee,58.5
2020-05-03,Tennessee,59.0
2020-05-10,Tennessee,61.6
2020-05-17,Tennessee,65.9
2020-05-24,Tennessee,71.5
2020-05-31,Tennessee,74.2
2020-06-07,Tennessee,76.0
2020-06-14,Tennessee,71.9
2020-06-21,Tennessee,73.9
2020-06-28,Tennessee,77.1
2020-07-05,Tennessee,79.0
2020-07-12,Tennessee,80.2
2020-07-19,Tennessee,79.4
2020-07-26,Tennessee,77.6
2020-08-02,Tennessee,74.9
2020-08-09,Tennessee,77.3
2020-08-16,Tennessee,73.6
2020-08-23,Tennessee,76.3
2020-08-30,Tennessee,75.5
2020-09-06,Tennessee,75.4
2020-09-13,Tennessee,70.7
2020-09-20,Tennessee,63.7
2020-09-27,Tennessee,60.9
2020-10-04,Tennessee,62.7
2020-10-11,Tennessee,61.0
2020-10-18,Tennessee,65.2
2020-10-25,Tennessee,57.5
2020-11-01,Tennessee,52.9
2020-11-08,Tennessee,60.6
2020-11-15,Tennessee,51.0
2020-11-22,Tennessee,50.0
2020-11-29,Tennessee,38.6
2020-12-06,Tennessee,44.7
2020-12-13,Tennessee,37.7
2020-12-20,Tennessee,38.5
2020-12-27,Tennessee,46.9
2021-01-03,Tennessee,37.5
2021-01-10,Tennessee,34.4
2021-01-17,Tennessee,40.0
2021-01-24,Tennessee,43.1
2021-01-31,Tennessee,37.4
2021-02-07,Tennessee,37.1
2021-02-14,Tennessee,24.2
2021-02-21,Tennessee,48.8
2021-02-28,Tennessee,47.9
2021-03-07,Tennessee,54.0
2021-03-14,Tennessee,55.3
2021-03-21,Tennessee,58.4
2021-03-28,Tennessee,49.0
2021-04-04,Tennessee,62.0
2021-04-11,Tennessee,57.0
2021-04-18,Tennessee,51.5
2021-04-25,Tennessee,64.4
2021-05-02,Tennessee,61.6
2021-05-09,Tennessee,58.9
2021-05-16,Tennessee,70.2
2021-05-23,Tennessee,71.7
2021-05-30,Tennessee,67.9
2021-06-06,Tennessee,73.2
2021-06-13,Tennessee,75.8
2021-06-20,Tennessee,74.7
2021-06-27,Tennessee,76.1
2021-07-04,Tennessee,76.5
2021-07-11,Tennessee,75.3
2021-07-18,Tennessee,76.1
2021-07-25,Tennessee,81.1
2021-08-01,Tennessee,74.1
2021-08-08,Tennessee,78.5
2021-08-15,Tennessee,74.5
2021-08-22,Tennessee,79.0
2021-08-29,Tennessee,72.9
2021-09-05,Tennessee,70.9
2021-09-12,Tennessee,73.3
2021-09-19,Tennessee,65.6
2021-09-26,Tennessee,70.5
2021-10-03,Tennessee,68.5
2021-10-10,Tennessee,70.1
2021-10-17,Tennessee,58.4
2021-10-24,Tennessee,56.6
2021-10-31,Tennessee,46.7
2021-11-07,Tennessee,51.7
2021-11-14,Tennessee,48.1
2021-11-21,Tennessee,41.6
2021-11-28,Tennessee,49.6
2021-12-05,Tennessee,49.8
2021-12-12,Tennessee,51.8
2021-12-19,Tennessee,44.5
2021-12-26,Tennessee,61.4
2022-01-02,Tennessee,32.2
2022-01-09,Tennessee,38.7
2022-01-16,Tennessee,31.8
2022-01-23,Tennessee,31.9
2022-01-30,Tennessee,38.3
2022-02-06,Tennessee,41.3
2022-02-13,Tennessee,41.6
2022-02-20,Tennessee,44.6
2022-02-27,Tennessee,51.6
2022-03-06,Tennessee,47.2
2022-03-13,Tennessee,50.4
2022-03-20,Tennessee,52.5
2022-03-27,Tennessee,50.8
2022-04-03,Tennessee,50.6
2022-04-10,Tennessee,60.4
2022-04-17,Tennessee,58.2
2022-04-24,Tennessee,63.6
2022-05-01,Tennessee,66.8
2022-05-08,Tennessee,70.3
2022-05-15,Tennessee,74.0
2022-05-22,Tennessee,66.9
2022-05-29,Tennessee,74.1
2022-06-05,Tennessee,72.8
2022-06-12,Tennessee,82.5
2022-06-19,Tennessee,80.9
2022-06-26,Tennessee,78.3
2022-07-03,Tennessee,80.1
2022-07-10,Tennessee,78.9
2022-07-17,Tennessee,79.6
2022-07-24,Tennessee,79.4
2022-07-31,Tennessee,77.1
2022-08-07,Tennessee,75.6
2022-08-14,Tennessee,75.0
2022-08-21,Tennessee,75.9
2022-08-28,Tennessee,76.5
2022-09-04,Tennessee,72.7
2022-09-11,Tennessee,69.9
2022-09-18,Tennessee,74.1
2022-09-25,Tennessee,62.3
2022-10-02,Tennessee,62.0
2022-10-09,Tennessee,60.6
2022-10-16,Tennessee,52.1
2022-10-23,Tennessee,59.3
2022-10-30,Tennessee,61.9
2022-11-06,Tennessee,60.6
2022-11-13,Tennessee,36.4
2022-11-20,Tennessee,44.2
2022-11-27,Tennessee,48.8
2022-12-04,Tennessee,53.5
2022-12-11,Tennessee,44.8
2022-12-18,Tennessee,30.0
2022-12-25,Tennessee,39.7
2023-01-01,Tennessee,51.8
2023-01-08,Tennessee,44.4
2023-01-15,Tennessee,46.8
2023-01-22,Tennessee,40.1
2023-01-29,Tennessee,37.1
2023-02-05,Tennessee,49.7
2023-02-12,Tennessee,48.0
2023-02-19,Tennessee,56.5
2023-02-26,Tennessee,58.4
2023-03-05,Tennessee,51.8
2023-03-12,Tennessee,42.3
2023-03-19,Tennessee,50.8
2023-03-26,Tennessee,56.0
2023-04-02,Tennessee,57.1
2023-04-09,Tennessee,59.5
2023-04-16,Tennessee,61.7
2023-04-23,Tennessee,54.7
2023-04-30,Tennessee,57.7
2023-05-07,Tennessee,70.8
2023-05-14,Tennessee,69.9
2023-05-21,Tennessee,68.2
2023-05-28,Tennessee,71.3
2023-06-04,Tennessee,73.9
2023-06-11,Tennessee,71.0
2023-06-18,Tennessee,71.1
2023-06-25,Tennessee,78.0
2023-07-02,Tennessee,77.8
2023-07-09,Tennessee,76.5
2023-07-16,Tennessee,76.6
2023-07-23,Tennessee,79.6
2023-07-30,Tennessee,76.8
2023-08-06,Tennessee,75.9
2023-08-13,Tennessee,74.7
2023-08-20,Tennessee,82.5
2023-08-27,Tennessee,73.6
2023-09-03,Tennessee,74.5
2023-09-10,Tennessee,70.2
2023-09-17,Tennessee,68.9
2023-09-24,Tennessee,71.4
2023-10-01,Tennessee,68.9
2023-10-08,Tennessee,61.8
2023-10-15,Tennessee,56.6
2023-10-22,Tennessee,65.8
2023-10-29,Tennessee,49.1
2023-11-05,Tennessee,59.9
2023-11-12,Tennessee,56.2
2023-11-19,Tennessee,48.8
2023-11-26,Tennessee,44.8
2023-12-03,Tennessee,48.4
2023-12-10,Tennessee,43.1
2023-12-17,Tennessee,41.3
2023-12-24,Tennessee,45.7
2023-12-31,Tennessee,40.8
2020-01-12,Texas,59.1
2020-01-19,Texas,49.5
2020-01-26,Texas,51.0
2020-02-02,Texas,51.6
2020-02-09,Texas,49.0
2020-02-16,Texas,52.4
2020-02-23,Texas,52.6
2020-03-01,Texas,59.9
2020-03-08,Texas,67.6
2020-03-15,Texas,64.4
2020-03-22,Texas,70.0
2020-03-29,Texas,60.9
2020-04-05,Texas,68.1
2020-04-12,Texas,57.8
2020-04-19,Texas,71.1
2020-04-26,Texas,72.9
2020-05-03,Texas,73.6
2020-05-10,Texas,72.1
2020-05-17,Texas,78.5
2020-05-24,Texas,73.9
2020-05-31,Texas,79.5
2020-06-07,Texas,82.9
2020-06-14,Texas,82.3
2020-06-21,Texas,79.6
2020-06-28,Texas,84.7
2020-07-05,Texas,86.4
2020-07-12,Texas,88.5
2020-07-19,Texas,84.6
2020-07-26,Texas,83.3
2020-08-02,Texas,86.7
2020-08-09,Texas,89.8
2020-08-16,Texas,85.2
2020-08-23,Texas,85.1
2020-08-30,Texas,81.3
2020-09-06,Texas,74.2
2020-09-13,Texas,76.8
2020-09-20,Texas,70.9
2020-09-27,Texas,70.9
2020-10-04,Texas,73.4
2020-10-11,Texas,72.8
2020-10-18,Texas,72.9
2020-10-25,Texas,53.4
2020-11-01,Texas,62.3
2020-11-08,Texas,67.9
2020-11-15,Texas,62.6
2020-11-22,Texas,60.3
2020-11-29,Texas,46.9
2020-12-06,Texas,55.6
2020-12-13,Texas,46.8
2020-12-20,Texas,52.9
2020-12-27,Texas,52.3
2021-01-03,Texas,49.7
2021-01-10,Texas,43.4
2021-01-17,Texas,52.5
2021-01-24,Texas,54.7
2021-01-31,Texas,53.9
2021-02-07,Texas,41.5
2021-02-14,Texas,24.9
2021-02-21,Texas,57.2
2021-02-28,Texas,56.0
2021-03-07,Texas,64.1
2021-03-14,Texas,60.4
2021-03-21,Texas,62.9
2021-03-28,Texas,61.5
2021-04-04,Texas,68.9
2021-04-11,Texas,67.1
2021-04-18,Texas,59.9
2021-04-25,Texas,71.0
2021-05-02,Texas,71.6
2021-05-09,Texas,68.6
2021-05-16,Texas,71.5
2021-05-23,Texas,74.0
2021-05-30,Texas,72.2
2021-06-06,Texas,79.7
2021-06-13,Texas,83.2
2021-06-20,Texas,82.3
2021-06-27,Texas,79.0
2021-07-04,Texas,77.0
2021-07-11,Texas,79.1
2021-07-18,Texas,80.4
2021-07-25,Texas,84.3
2021-08-01,Texas,80.4
2021-08-08,Texas,84.5
2021-08-15,Texas,82.0
2021-08-22,Texas,83.9
2021-08-29,Texas,84.2
2021-09-05,Texas,80.6
2021-09-12,Texas,78.4
2021-09-19,Texas,77.5
2021-09-26,Texas,76.0
2021-10-03,Texas,76.2
2021-10-10,Texas,73.4
2021-10-17,Texas,69.3
2021-10-24,Texas,69.7
2021-10-31,Texas,58.1
2021-11-07,Texas,60.7
2021-11-14,Texas,62.2
2021-11-21,Texas,57.2
2021-11-28,Texas,60.7
2021-12-05,Texas,61.6
2021-12-12,Texas,62.1
2021-12-19,Texas,56.6
2021-12-26,Texas,67.5
2022-01-02,Texas,44.0
2022-01-09,Texas,49.8
2022-01-16,Texas,45.7
2022-01-23,Texas,47.7
2022-01-30,Texas,43.1
2022-02-06,Texas,48.7
2022-02-13,Texas,51.9
2022-02-20,Texas,45.7
2022-02-27,Texas,55.5
2022-03-06,Texas,48.6
2022-03-13,Texas,59.6
2022-03-20,Texas,61.6
2022-03-27,Texas,67.9
2022-04-03,Texas,68.3
2022-04-10,Texas,72.0
2022-04-17,Texas,71.5
2022-04-24,Texas,70.3
2022-05-01,Texas,75.2
2022-05-08,Texas,80.9
2022-05-15,Texas,82.0
2022-05-22,Texas,73.9
2022-05-29,Texas,79.9
2022-06-05,Texas,85.7
2022-06-12,Texas,87.4
2022-06-19,Texas,89.6
2022-06-26,Texas,85.3
2022-07-03,Texas,89.3
2022-07-10,Texas,90.6
2022-07-17,Texas,89.9
2022-07-24,Texas,88.6
2022-07-31,Texas,88.8
2022-08-07,Texas,87.5
2022-08-14,Texas,85.1
2022-08-21,Texas,80.6
2022-08-28,Texas,79.5
2022-09-04,Texas,79.8
2022-09-11,Texas,78.8
2022-09-18,Texas,82.9
2022-09-25,Texas,74.9
2022-10-02,Texas,72.5
2022-10-09,Texas,75.7
2022-10-16,Texas,66.8
2022-10-23,Texas,64.4
2022-10-30,Texas,65.5
2022-11-06,Texas,65.3
2022-11-13,Texas,46.0
2022-11-20,Texas,51.0
2022-11-27,Texas,55.0
2022-12-04,Texas,66.0
2022-12-11,Texas,54.5
2022-12-18,Texas,37.6
2022-12-25,Texas,49.9
2023-01-01,Texas,59.5
2023-01-08,Texas,56.3
2023-01-15,Texas,58.0
2023-01-22,Texas,47.3
2023-01-29,Texas,38.2
2023-02-05,Texas,52.3
2023-02-12,Texas,51.3
2023-02-19,Texas,60.0
2023-02-26,Texas,64.9
2023-03-05,Texas,65.6
2023-03-12,Texas,56.2
2023-03-19,Texas,61.8
2023-03-26,Texas,64.7
2023-04-02,Texas,64.2
2023-04-09,Texas,65.1
2023-04-16,Texas,67.1
2023-04-23,Texas,62.4
2023-04-30,Texas,71.7
2023-05-07,Texas,71.6
2023-05-14,Texas,72.8
2023-05-21,Texas,73.2
2023-05-28,Texas,76.4
2023-06-04,Texas,78.0
2023-06-11,Texas,83.0
2023-06-18,Texas,85.5
2023-06-25,Texas,87.5
2023-07-02,Texas,84.0
2023-07-09,Texas,89.7
2023-07-16,Texas,90.7
2023-07-23,Texas,89.0
2023-07-30,Texas,91.9
2023-08-06,Texas,92.0
2023-08-13,Texas,91.2
2023-08-20,Texas,93.1
2023-08-27,Texas,88.3
2023-09-03,Texas,90.7
2023-09-10,Texas,79.7
2023-09-17,Texas,82.5
2023-09-24,Texas,84.1
2023-10-01,Texas,77.8
2023-10-08,Texas,70.6
2023-10-15,Texas,67.7
2023-10-22,Texas,75.0
2023-10-29,Texas,52.7
2023-11-05,Texas,65.8
2023-11-12,Texas,60.1
2023-11-19,Texas,55.3
2023-11-26,Texas,52.3
2023-12-03,Texas,58.2
2023-12-10,Texas,52.0
2023-12-17,Texas,55.9
2023-12-24,Texas,48.4
2023-12-31,Texas,54.2
2020-01-12,Utah,28.4
2020-01-19,Utah,31.1
2020-01-26,Utah,31.9
2020-02-02,Utah,27.8
2020-02-09,Utah,30.0
2020-02-16,Utah,30.1
2020-02-23,Utah,35.4
2020-03-01,Utah,40.3
2020-03-08,Utah,44.2
2020-03-15,Utah,44.2
2020-03-22,Utah,41.0
2020-03-29,Utah,44.2
2020-04-05,Utah,53.0
2020-04-12,Utah,43.5
2020-04-19,Utah,54.4
2020-04-26,Utah,63.9
2020-05-03,Utah,59.0
2020-05-10,Utah,64.1
2020-05-17,Utah,63.0
2020-05-24,Utah,69.0
2020-05-31,Utah,78.0
2020-06-07,Utah,63.1
2020-06-14,Utah,66.4
2020-06-21,Utah,78.7
2020-06-28,Utah,73.2
2020-07-05,Utah,83.0
2020-07-12,Utah,83.7
2020-07-19,Utah,80.8
2020-07-26,Utah,83.7
2020-08-02,Utah,85.4
2020-08-09,Utah,82.6
2020-08-16,Utah,86.5
2020-08-23,Utah,84.2
2020-08-30,Utah,74.7
2020-09-06,Utah,66.0
2020-09-13,Utah,74.9
2020-09-20,Utah,71.7
2020-09-27,Utah,62.8
2020-10-04,Utah,69.2
2020-10-11,Utah,57.6
2020-10-18,Utah,55.2
2020-10-25,Utah,40.9
2020-11-01,Utah,55.9
2020-11-08,Utah,35.1
2020-11-15,Utah,43.3
2020-11-22,Utah,33.0
2020-11-29,Utah,30.1
2020-12-06,Utah,31.8
2020-12-13,Utah,28.0
2020-12-20,Utah,29.0
2020-12-27,Utah,25.8
2021-01-03,Utah,28.2
2021-01-10,Utah,28.9
2021-01-17,Utah,32.5
2021-01-24,Utah,30.8
2021-01-31,Utah,33.4
2021-02-07,Utah,39.3
2021-02-14,Utah,28.6
2021-02-21,Utah,29.9
2021-02-28,Utah,36.7
2021-03-07,Utah,40.9
2021-03-14,Utah,45.2
2021-03-21,Utah,37.2
2021-03-28,Utah,45.9
2021-04-04,Utah,52.5
2021-04-11,Utah,44.1
2021-04-18,Utah,48.9
2021-04-25,Utah,55.6
2021-05-02,Utah,59.8
2021-05-09,Utah,59.9
2021-05-16,Utah,64.6
2021-05-23,Utah,62.8
2021-05-30,Utah,77.3
2021-06-06,Utah,76.2
2021-06-13,Utah,86.9
2021-06-20,Utah,79.6
2021-06-27,Utah,79.5
2021-07-04,Utah,87.0
2021-07-11,Utah,85.7
2021-07-18,Utah,84.2
2021-07-25,Utah,82.3
2021-08-01,Utah,77.7
2021-08-08,Utah,82.1
2021-08-15,Utah,72.4
2021-08-22,Utah,73.5
2021-08-29,Utah,74.2
2021-09-05,Utah,78.6
2021-09-12,Utah,73.7
2021-09-19,Utah,63.8
2021-09-26,Utah,62.9
2021-10-03,Utah,60.8
2021-10-10,Utah,44.0
2021-10-17,Utah,49.0
2021-10-24,Utah,47.4
2021-10-31,Utah,51.5
2021-11-07,Utah,45.1
2021-11-14,Utah,44.3
2021-11-21,Utah,36.1
2021-11-28,Utah,42.0
2021-12-05,Utah,33.9
2021-12-12,Utah,26.7
2021-12-19,Utah,31.4
2021-12-26,Utah,26.9
2022-01-02,Utah,30.6
2022-01-09,Utah,29.0
2022-01-16,Utah,31.3
2022-01-23,Utah,28.2
2022-01-30,Utah,25.1
2022-02-06,Utah,33.2
2022-02-13,Utah,35.2
2022-02-20,Utah,23.7
2022-02-27,Utah,36.2
2022-03-06,Utah,28.2
2022-03-13,Utah,39.7
2022-03-20,Utah,44.7
2022-03-27,Utah,50.7
2022-04-03,Utah,49.0
2022-04-10,Utah,43.1
2022-04-17,Utah,54.1
2022-04-24,Utah,53.9
2022-05-01,Utah,56.0
2022-05-08,Utah,53.7
2022-05-15,Utah,63.8
2022-05-22,Utah,64.0
2022-05-29,Utah,58.7
2022-06-05,Utah,74.9
2022-06-12,Utah,72.5
2022-06-19,Utah,71.0
2022-06-26,Utah,80.7
2022-07-03,Utah,84.4
2022-07-10,Utah,83.9
2022-07-17,Utah,84.5
2022-07-24,Utah,82.4
2022-07-31,Utah,79.9
2022-08-07,Utah,77.1
2022-08-14,Utah,77.5
2022-08-21,Utah,77.1
2022-08-28,Utah,82.8
2022-09-04,Utah,82.1
2022-09-11,Utah,67.3
2022-09-18,Utah,65.8
2022-09-25,Utah,66.3
2022-10-02,Utah,63.6
2022-10-09,Utah,61.9
2022-10-16,Utah,59.8
2022-10-23,Utah,39.9
2022-10-30,Utah,41.1
2022-11-06,Utah,37.7
